 "mw" , "g" , "gl" ,
 "http://purl.bdrc.io/resource/MW16515" , "http://purl.bdrc.io/resource/G2CN10855" , "ke'u tshang bla brang gi par khang /" ,
 "http://purl.bdrc.io/resource/MW8LS17095" , "http://purl.bdrc.io/resource/G3JT12598" , "kha sgang o bso bkra shis chos rdzong gi par khang /" ,
 "http://purl.bdrc.io/resource/MW8LS73446" , "http://purl.bdrc.io/resource/G3JT12598" , "kha sgang o bso bkra shis chos rdzong gi par khang /" ,
 "http://purl.bdrc.io/resource/MW2CZ7903" , "http://purl.bdrc.io/resource/G3JT12598" , "kha sgang o bso bkra shis chos rdzong gi par khang /" ,
 "http://purl.bdrc.io/resource/MW127" , "http://purl.bdrc.io/resource/G2CN10934" , "gzim zur khang gi par khang /" ,
 "http://purl.bdrc.io/resource/MW129" , "http://purl.bdrc.io/resource/G2CN10934" , "gzim zur khang gi par khang /" ,
 "http://purl.bdrc.io/resource/MW24168" , "http://purl.bdrc.io/resource/G2CN10934" , "gzim zur khang gi par khang /" ,
 "http://purl.bdrc.io/resource/MW3838" , "http://purl.bdrc.io/resource/G3JT12504" , "gzim lha klu'i par khang /" ,
 "http://purl.bdrc.io/resource/MW14425" , "http://purl.bdrc.io/resource/G3JT12504" , "gzim lha klu'i par khang /" ,
 "http://purl.bdrc.io/resource/MW15436" , "http://purl.bdrc.io/resource/G3JT12506" , "mdzod dge smad kyi rgyud grwa dga' ldan rab rgyas gling gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW1229" , "http://purl.bdrc.io/resource/G3JT12502" , "byams pa chos gling gzhis ka'i par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG988" , "http://purl.bdrc.io/resource/G2CN10923" , "stag lung brag par khang /" ,
 "http://purl.bdrc.io/resource/MW23881" , "http://purl.bdrc.io/resource/G2CN10923" , "stag lung brag par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG10187" , "http://purl.bdrc.io/resource/G2GS1093" , "zur phug dgon pa/" ,
 "http://purl.bdrc.io/resource/MW1CZ1126" , "http://purl.bdrc.io/resource/G2CN10861" , "dga' ldan byang rtse grwa tshang gi par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG5198" , "http://purl.bdrc.io/resource/G2CN10861" , "dga' ldan byang rtse grwa tshang gi par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG14498" , "http://purl.bdrc.io/resource/G1KG14499" , "dge 'phel byang chub gling gi par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG12536" , "http://purl.bdrc.io/resource/G3JT12618" , "krong gsar chos 'khor rab brtan rtse'i par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG22086" , "http://purl.bdrc.io/resource/G3JT12618" , "krong gsar chos 'khor rab brtan rtse'i par khang /" ,
 "http://purl.bdrc.io/resource/MW19809" , "http://purl.bdrc.io/resource/G3JT12513" , "rta mgo par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG22346" , "http://purl.bdrc.io/resource/G3JT12513" , "rta mgo par khang /" ,
 "http://purl.bdrc.io/resource/MW23214" , "http://purl.bdrc.io/resource/G3JT12513" , "rta mgo par khang /" ,
 "http://purl.bdrc.io/resource/MW1EE32" , "http://purl.bdrc.io/resource/G1EE33" , "aguyin keyid/" ,
 "http://purl.bdrc.io/resource/MW28780" , "http://purl.bdrc.io/resource/G3JT12589" , "gser dgon gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW30112" , "http://purl.bdrc.io/resource/G3JT12602" , "tsA 'dra rin chen brag gi par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG1625" , "http://purl.bdrc.io/resource/G3JT12539" , "bkra shis chos spel gling gi par khang /" ,
 "http://purl.bdrc.io/resource/MW1NLM788" , "http://purl.bdrc.io/resource/G3JT12539" , "bkra shis chos spel gling gi par khang /" ,
 "http://purl.bdrc.io/resource/MW19811" , "http://purl.bdrc.io/resource/G3JT12514" , "rdza rong phu dgon gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW9088" , "http://purl.bdrc.io/resource/G3JT12514" , "rdza rong phu dgon gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG5187" , "http://purl.bdrc.io/resource/G3JT12514" , "rdza rong phu dgon gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW30538" , "http://purl.bdrc.io/resource/G3JT12514" , "rdza rong phu dgon gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW9674" , "http://purl.bdrc.io/resource/G3JT12514" , "rdza rong phu dgon gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ7100" , "http://purl.bdrc.io/resource/G3JT12514" , "rdza rong phu dgon gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW30137" , "http://purl.bdrc.io/resource/G3CN1713" , "bod sog chos kyi par khang /" ,
 "http://purl.bdrc.io/resource/MW1NLM759" , "http://purl.bdrc.io/resource/G3CN1713" , "bod sog chos kyi par khang /" ,
 "http://purl.bdrc.io/resource/MW3CN1709" , "http://purl.bdrc.io/resource/G3CN1713" , "bod sog chos kyi par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG11808" , "http://purl.bdrc.io/resource/G3JT12530" , "bde mchog pho brang gi par khang /" ,
 "http://purl.bdrc.io/resource/MW1CZ1874" , "http://purl.bdrc.io/resource/G3JT12517" , "lho brag bla bo dgon pa'i par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG12717" , "http://purl.bdrc.io/resource/G1KG12720" , "mtsho sgo dgon gsar bde chos par khang /" ,
 "http://purl.bdrc.io/resource/MW20499" , "http://purl.bdrc.io/resource/G2CN10902" , "brag dkar rta so'i par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ301816" , "http://purl.bdrc.io/resource/G2CN10902" , "brag dkar rta so'i par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ301823" , "http://purl.bdrc.io/resource/G2CN10902" , "brag dkar rta so'i par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ301821" , "http://purl.bdrc.io/resource/G2CN10902" , "brag dkar rta so'i par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ1040" , "http://purl.bdrc.io/resource/G2CN10902" , "brag dkar rta so'i par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ1043" , "http://purl.bdrc.io/resource/G2CN10902" , "brag dkar rta so'i par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ77" , "http://purl.bdrc.io/resource/G2CN10902" , "brag dkar rta so'i par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ301815" , "http://purl.bdrc.io/resource/G2CN10902" , "brag dkar rta so'i par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ301822" , "http://purl.bdrc.io/resource/G2CN10902" , "brag dkar rta so'i par khang /" ,
 "http://purl.bdrc.io/resource/MW1NLM2190" , "http://purl.bdrc.io/resource/G00AG02558" , "ri bo dge rgyas gling /" ,
 "http://purl.bdrc.io/resource/MW23228" , "http://purl.bdrc.io/resource/G3JT12566" , "dga' ldan theg chen dar rgyas gling gi par khang /" ,
 "http://purl.bdrc.io/resource/MW28802" , "http://purl.bdrc.io/resource/G3JT12591" , "sman ri dgon pa'i par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG12113" , "http://purl.bdrc.io/resource/G3JT12531" , "lhun grub lha rtse'i par khang /" ,
 "http://purl.bdrc.io/resource/MW27282" , "http://purl.bdrc.io/resource/G3JT12583" , "'bri gung bkra shis gling gi par khang /" ,
 "http://purl.bdrc.io/resource/MW4CN10600" , "http://purl.bdrc.io/resource/G1KG15421" , "gong dkar rdo rje gdan gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW8LS17012" , "http://purl.bdrc.io/resource/G1KG15421" , "gong dkar rdo rje gdan gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG15419" , "http://purl.bdrc.io/resource/G1KG15421" , "gong dkar rdo rje gdan gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW18978" , "http://purl.bdrc.io/resource/G3JT12614" , "sga rje bde chen dgon gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW2CZ8012" , "http://purl.bdrc.io/resource/G3JT12621" , "gtsang pa khams tshan gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW2CZ8062" , "http://purl.bdrc.io/resource/G3JT12621" , "gtsang pa khams tshan gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW23800" , "http://purl.bdrc.io/resource/G2CN10854" , "se ra smad bla brang thog par khang /" ,
 "http://purl.bdrc.io/resource/MW7438" , "http://purl.bdrc.io/resource/G2CN10854" , "se ra smad bla brang thog par khang /" ,
 "http://purl.bdrc.io/resource/MW29227" , "http://purl.bdrc.io/resource/G3JT12592" , "dgon lung byams pa gling gi par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ315250" , "http://purl.bdrc.io/resource/G3JT12592" , "dgon lung byams pa gling gi par khang /" ,
 "http://purl.bdrc.io/resource/MW27911" , "http://purl.bdrc.io/resource/G3JT12585" , "shar rdza ri khrod kyi par khang /" ,
 "http://purl.bdrc.io/resource/MW20578" , "http://purl.bdrc.io/resource/G2CN10921" , "stod lung mtshur phu'i par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG21961" , "http://purl.bdrc.io/resource/G2CN10921" , "stod lung mtshur phu'i par khang /" ,
 "http://purl.bdrc.io/resource/MW1PD96185" , "http://purl.bdrc.io/resource/G2CN10921" , "stod lung mtshur phu'i par khang /" ,
 "http://purl.bdrc.io/resource/MW21810" , "http://purl.bdrc.io/resource/G3JT12555" , "nyag rong par khang /" ,
 "http://purl.bdrc.io/resource/MW3CN1807" , "http://purl.bdrc.io/resource/G3JT12521" , "hal kha har thal pe'i ze'i par khang /" ,
 "http://purl.bdrc.io/resource/MW1GS54752" , "http://purl.bdrc.io/resource/G3JT12521" , "hal kha har thal pe'i ze'i par khang /" ,
 "http://purl.bdrc.io/resource/MW19884" , "http://purl.bdrc.io/resource/G3JT12516" , "nyag dpal ldan byams 'byor dgon gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW2CZ6639" , "http://purl.bdrc.io/resource/G3JT12620" , "dga' ldan 'phel rgyas gling gi par khang /" ,
 "http://purl.bdrc.io/resource/MW2CZ5991" , "http://purl.bdrc.io/resource/G3JT12596" , "he mi dgon gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW2KG209128" , "http://purl.bdrc.io/resource/G4224" , "g.yag mgo dgon/" ,
 "http://purl.bdrc.io/resource/MW24013" , "http://purl.bdrc.io/resource/G3JT12575" , "dpal ri rdo rje gdan gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW23793" , "http://purl.bdrc.io/resource/G3JT12571" , "bsam gling grwa tshang gi par khang /" ,
 "http://purl.bdrc.io/resource/MW23774" , "http://purl.bdrc.io/resource/G3JT12570" , "bla rung sgar gi par khang /" ,
 "http://purl.bdrc.io/resource/MW22380" , "http://purl.bdrc.io/resource/G3JT12560" , "rje 'bum lha khang gi par khang /" ,
 "http://purl.bdrc.io/resource/MW1NLM177" , "http://purl.bdrc.io/resource/G3JT12560" , "rje 'bum lha khang gi par khang /" ,
 "http://purl.bdrc.io/resource/MW2CZ8096" , "http://purl.bdrc.io/resource/G3JT12550" , "lhun grub zil gnon rje 'bum lha khang gi par khang /" ,
 "http://purl.bdrc.io/resource/MW1PD89340" , "http://purl.bdrc.io/resource/G3JT12550" , "lhun grub zil gnon rje 'bum lha khang gi par khang /" ,
 "http://purl.bdrc.io/resource/MW23345" , "http://purl.bdrc.io/resource/G3JT12550" , "lhun grub zil gnon rje 'bum lha khang gi par khang /" ,
 "http://purl.bdrc.io/resource/MW23690" , "http://purl.bdrc.io/resource/G3JT12550" , "lhun grub zil gnon rje 'bum lha khang gi par khang /" ,
 "http://purl.bdrc.io/resource/MW23370" , "http://purl.bdrc.io/resource/G3JT12567" , "g.ya' ma ri khrod kyi par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ16923" , "http://purl.bdrc.io/resource/G10MS14673" , "chos 'khor rab brtan rtse'i par khang /" ,
 "http://purl.bdrc.io/resource/MW22080" , "http://purl.bdrc.io/resource/G3JT12558" , "bkra shis ljongs kyi par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG22190" , "http://purl.bdrc.io/resource/G3JT12558" , "bkra shis ljongs kyi par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG1609" , "http://purl.bdrc.io/resource/G3JT12537" , "bo ri yAd anA dga' ldan bshad sgrub gling gi par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG557" , "http://purl.bdrc.io/resource/G2CN10848" , "'bras spungs sngags pa grwa tshang gi par khang /" ,
 "http://purl.bdrc.io/resource/MW23198" , "http://purl.bdrc.io/resource/G2CN10875" , "nyi ma lcang ra'i par khang /" ,
 "http://purl.bdrc.io/resource/MW27609" , "http://purl.bdrc.io/resource/G2CN10875" , "nyi ma lcang ra'i par khang /" ,
 "http://purl.bdrc.io/resource/MW3CN15333" , "http://purl.bdrc.io/resource/G2CN10872" , "yangs pa can par khang /" ,
 "http://purl.bdrc.io/resource/MW23456" , "http://purl.bdrc.io/resource/G3JT12527" , "hUMH chen gling pa'i par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG10569" , "http://purl.bdrc.io/resource/G3JT12527" , "hUMH chen gling pa'i par khang /" ,
 "http://purl.bdrc.io/resource/MW1NLM1272" , "http://purl.bdrc.io/resource/G3JT12505" , "mdzod dge dgon sar dga' ldan rab rgyas gling gi par khang /" ,
 "http://purl.bdrc.io/resource/MW1NLM1467" , "http://purl.bdrc.io/resource/G3JT12505" , "mdzod dge dgon sar dga' ldan rab rgyas gling gi par khang /" ,
 "http://purl.bdrc.io/resource/MW2KG208144" , "http://purl.bdrc.io/resource/G3JT12505" , "mdzod dge dgon sar dga' ldan rab rgyas gling gi par khang /" ,
 "http://purl.bdrc.io/resource/MW15282" , "http://purl.bdrc.io/resource/G3JT12505" , "mdzod dge dgon sar dga' ldan rab rgyas gling gi par khang /" ,
 "http://purl.bdrc.io/resource/MW3CN12882" , "http://purl.bdrc.io/resource/G3JT12505" , "mdzod dge dgon sar dga' ldan rab rgyas gling gi par khang /" ,
 "http://purl.bdrc.io/resource/MW1CZ1988" , "http://purl.bdrc.io/resource/G3JT12518" , "tsi Ta dgon pa'i par khang /" ,
 "http://purl.bdrc.io/resource/MW23379" , "http://purl.bdrc.io/resource/G3JT12568" , "dpal yul dgon gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW27875" , "http://purl.bdrc.io/resource/G3JT12568" , "dpal yul dgon gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW23628" , "http://purl.bdrc.io/resource/G3JT12568" , "dpal yul dgon gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW1PD159541" , "http://purl.bdrc.io/resource/G3JT12568" , "dpal yul dgon gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW1PD127393" , "http://purl.bdrc.io/resource/G3JT12631" , "la dwags shel dkar pho brang /" ,
 "http://purl.bdrc.io/resource/MW4CZ7445" , "http://purl.bdrc.io/resource/G3JT12610" , "li thang mtshal par ram 'jang sa tham gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW4PD3142" , "http://purl.bdrc.io/resource/G3JT12610" , "li thang mtshal par ram 'jang sa tham gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG12667" , "http://purl.bdrc.io/resource/G1KG12715" , "nam mkha' khyung rdzong par khang /" ,
 "http://purl.bdrc.io/resource/MW21814" , "http://purl.bdrc.io/resource/G3JT12556" , "rgya gar bira'i par khang /" ,
 "http://purl.bdrc.io/resource/MW19508" , "http://purl.bdrc.io/resource/G3JT12615" , "zhag de'u dgon gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG18449" , "http://purl.bdrc.io/resource/G1KG18450" , "steng che mdo sngags theg mchog chos gling gi par khang /" ,
 "http://purl.bdrc.io/resource/MW6799" , "http://purl.bdrc.io/resource/G3JT12536" , "bsod nams kun sdud gling gi par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG1338" , "http://purl.bdrc.io/resource/G3JT12536" , "bsod nams kun sdud gling gi par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG12660" , "http://purl.bdrc.io/resource/G3JT12536" , "bsod nams kun sdud gling gi par khang /" ,
 "http://purl.bdrc.io/resource/MW1GS45961" , "http://purl.bdrc.io/resource/G3JT12616" , "skal bzang byang chub gling gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW4615" , "http://purl.bdrc.io/resource/G3JT12607" , "stag tshang lha mo kirti dgon gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW20528" , "http://purl.bdrc.io/resource/G3JT12551" , "mer chen lhub grub gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG10193" , "http://purl.bdrc.io/resource/G2CN10891" , "rdo rje brag gi par khang /" ,
 "http://purl.bdrc.io/resource/MW8LS66621" , "http://purl.bdrc.io/resource/G2CN10891" , "rdo rje brag gi par khang /" ,
 "http://purl.bdrc.io/resource/MW8LS19927" , "http://purl.bdrc.io/resource/G2CN10891" , "rdo rje brag gi par khang /" ,
 "http://purl.bdrc.io/resource/MW30266" , "http://purl.bdrc.io/resource/G2CN10907" , "sa skya par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ30702" , "http://purl.bdrc.io/resource/G2CN10907" , "sa skya par khang /" ,
 "http://purl.bdrc.io/resource/MW27516" , "http://purl.bdrc.io/resource/G2CN10907" , "sa skya par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG12280" , "http://purl.bdrc.io/resource/G2CN10907" , "sa skya par khang /" ,
 "http://purl.bdrc.io/resource/MW8LS15847" , "http://purl.bdrc.io/resource/G00AG01403" , "gangs ri thod dkar/" ,
 "http://purl.bdrc.io/resource/MW8LS16220" , "http://purl.bdrc.io/resource/G00AG01403" , "gangs ri thod dkar/" ,
 "http://purl.bdrc.io/resource/MW2KG212718" , "http://purl.bdrc.io/resource/G2KG220307" , "stong 'khor par khang legs bshad 'dzad med nor bu gling /" ,
 "http://purl.bdrc.io/resource/MW1KG11794" , "http://purl.bdrc.io/resource/G2CN10859" , "sgar pa ri khrod par khang /" ,
 "http://purl.bdrc.io/resource/MW23218" , "http://purl.bdrc.io/resource/G3JT12565" , "bde chen chos 'khor par khang /" ,
 "http://purl.bdrc.io/resource/MW19873" , "http://purl.bdrc.io/resource/G3JT12515" , "snye mo shags ram skyid khang pa'i par khang /" ,
 "http://purl.bdrc.io/resource/MW1PD88206" , "http://purl.bdrc.io/resource/G3JT12549" , "yu ra dgon o rgyan chos 'khor gling gi par khang /" ,
 "http://purl.bdrc.io/resource/MW22250" , "http://purl.bdrc.io/resource/G3JT12559" , "chos dpal zhing dgon pa'i par khang /" ,
 "http://purl.bdrc.io/resource/MW23931" , "http://purl.bdrc.io/resource/G3JT12573" , "lha lung klu sdings par khang /" ,
 "http://purl.bdrc.io/resource/MW00KG03885" , "http://purl.bdrc.io/resource/G3JT12499" , "ser lo dgon pa'i par khang /" ,
 "http://purl.bdrc.io/resource/MW23184" , "http://purl.bdrc.io/resource/G3JT12563" , "rma mgur dge ldan rnam rgyal gling par khang /" ,
 "http://purl.bdrc.io/resource/MW23185" , "http://purl.bdrc.io/resource/G3JT12564" , "khang gsar bla brang par khang /" ,
 "http://purl.bdrc.io/resource/MW4PD5189" , "http://purl.bdrc.io/resource/G2CN10933" , "gzim sne'u shar gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW30141" , "http://purl.bdrc.io/resource/G3JT12605" , "dbang 'dus pho brang gi par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG1623" , "http://purl.bdrc.io/resource/G3JT12538" , "hu re'i par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG4205" , "http://purl.bdrc.io/resource/G2CN10873" , "rwa sgreng dge 'phel gling par khang /" ,
 "http://purl.bdrc.io/resource/MW1NLM1242" , "http://purl.bdrc.io/resource/G3JT12545" , "a go dgon gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW2CZ7915" , "http://purl.bdrc.io/resource/G3JT12545" , "a go dgon gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG5195" , "http://purl.bdrc.io/resource/G3JT12545" , "a go dgon gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ58526" , "http://purl.bdrc.io/resource/G4CZ58527" , "rtag brtan dam chos gling gi par khang /" ,
 "http://purl.bdrc.io/resource/MW10736" , "http://purl.bdrc.io/resource/G2CN10922" , "gnam 'brug dgon gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW1GS56154" , "http://purl.bdrc.io/resource/G3JT12617" , "ri bo legs bshad gling gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW27939" , "http://purl.bdrc.io/resource/G3JT12587" , "shes rig par khang /" ,
 "http://purl.bdrc.io/resource/MW1PD127348" , "http://purl.bdrc.io/resource/G1PD127458" , "waM le/" ,
 "http://purl.bdrc.io/resource/MW1KG21995" , "http://purl.bdrc.io/resource/G1KG22034" , "par khang phan bde'i gan mdzod chen po/" ,
 "http://purl.bdrc.io/resource/MW1KG15408" , "http://purl.bdrc.io/resource/G1KG15410" , "bkra shis chos 'byor gling gi par khang /" ,
 "http://purl.bdrc.io/resource/MW26572" , "http://purl.bdrc.io/resource/G3JT12580" , "byang ngam ring gi par khang /" ,
 "http://purl.bdrc.io/resource/MW2PD17416" , "http://purl.bdrc.io/resource/G3JT12586" , "rwa rgya dgon pa'i par khang /" ,
 "http://purl.bdrc.io/resource/MW2PD17098" , "http://purl.bdrc.io/resource/G3JT12586" , "rwa rgya dgon pa'i par khang /" ,
 "http://purl.bdrc.io/resource/MW27919" , "http://purl.bdrc.io/resource/G3JT12586" , "rwa rgya dgon pa'i par khang /" ,
 "http://purl.bdrc.io/resource/MW8LS68378" , "http://purl.bdrc.io/resource/G3JT12586" , "rwa rgya dgon pa'i par khang /" ,
 "http://purl.bdrc.io/resource/MW21140" , "http://purl.bdrc.io/resource/G2CN10886" , "ras chung phug par khang /" ,
 "http://purl.bdrc.io/resource/MW2CZ8070" , "http://purl.bdrc.io/resource/G2CN10931" , "gzim bshad zur gyi par khang /" ,
 "http://purl.bdrc.io/resource/MW6468" , "http://purl.bdrc.io/resource/G2255" , "rdzu 'phrul phug dgon/" ,
 "http://purl.bdrc.io/resource/MW1KG4337" , "http://purl.bdrc.io/resource/G3JT12544" , "bum thang bkra shis chos gling gi par khang /" ,
