 "mw" , "pub" ,
 "http://purl.bdrc.io/resource/MW29508" , "kathmandu ; new delhi" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001997" , "bod dmag khul khang par debs bzo grwa/" ,
 "http://purl.bdrc.io/resource/MW2DB54922" , "[dharamsala: h.p., india]" ,
 "http://purl.bdrc.io/resource/MW1CZ2260" , "dehra dun, u.a india" ,
 "http://purl.bdrc.io/resource/MW3CN9284" , "Japan" ,
 "http://purl.bdrc.io/resource/MW22031" , "zil ling /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001380" , "shah offset printer, delhi" ,
 "http://purl.bdrc.io/resource/MW30402" , "[gangtok, sikkim]" ,
 "http://purl.bdrc.io/resource/MW30400" , "[gangtok, sikkim]" ,
 "http://purl.bdrc.io/resource/MW30406" , "[gangtok, sikkim]" ,
 "http://purl.bdrc.io/resource/MW1KG12656" , "[gangtok, sikkim]" ,
 "http://purl.bdrc.io/resource/MW30404" , "[gangtok, sikkim]" ,
 "http://purl.bdrc.io/resource/MW30403" , "[gangtok, sikkim]" ,
 "http://purl.bdrc.io/resource/MW30405" , "[gangtok, sikkim]" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001407" , "ྀIndraprastha press(CBT),New Delhi" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001759" , "ngag dbang legs grub kyis sgrol chen rim par byon pa'i bsti gnas su bris pa'o" ,
 "http://purl.bdrc.io/resource/MW27282" , "bir, dist. kangra, h.p.." ,
 "http://purl.bdrc.io/resource/MW23896" , "bir, distt kangra, himachal pradesh" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002897" , "Ballimaran, Delhi" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002683" , "Ballimaran, Delhi" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002934" , "Ballimaran, Delhi" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002929" , "Ballimaran, Delhi" ,
 "http://purl.bdrc.io/resource/MW3MS643" , "mgo log" ,
 "http://purl.bdrc.io/resource/MW1NLM1504" , "][s.l.]" ,
 "http://purl.bdrc.io/resource/MW1KG4863" , "kolkata" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001895" , "the wAn/" ,
 "http://purl.bdrc.io/resource/MW19462" , "bir : dzongsar institute" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001332" , "Delhi Vee Enn print" ,
 "http://purl.bdrc.io/resource/MW30390" , "mundgod, u.k, karnataka" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002082" , "wi in dpe skrun khang /" ,
 "http://purl.bdrc.io/resource/MW19702" , "bir, distt. kangra," ,
 "http://purl.bdrc.io/resource/MW21576" , "bir, distt. kangra," ,
 "http://purl.bdrc.io/resource/MW21554" , "bir, distt. kangra," ,
 "http://purl.bdrc.io/resource/MW8LS73708" , "rtse khog rdzong /" ,
 "http://purl.bdrc.io/resource/MW2CZ7903" , "gcan tsha rdzong /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001283" , "ba yul k+Ta man gru/" ,
 "http://purl.bdrc.io/resource/MW00KG03794" , "[rnga yul?]" ,
 "http://purl.bdrc.io/resource/MW1KG5793" , "khri'u tu'u" ,
 "http://purl.bdrc.io/resource/MW3PD1003" , "gser rta gnubs zur dgon/" ,
 "http://purl.bdrc.io/resource/MW3PD1123" , "gser rta gnubs zur dgon/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA003273" , "si khron tang deb tshogs pa/_si khron mi rigs dpe skrun khang /" ,
 "http://purl.bdrc.io/resource/MW3PD389" , "kheng tu'u/" ,
 "http://purl.bdrc.io/resource/MW3PD388" , "kheng tu'u/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA003204" , "dbus sa skya smon lam rgyun khang /" ,
 "http://purl.bdrc.io/resource/MW23842" , "jeerango, distt. ganjam, orissa" ,
 "http://purl.bdrc.io/resource/MW4PD2050" , "rma chen/" ,
 "http://purl.bdrc.io/resource/MW3CN4844" , "lang gru/" ,
 "http://purl.bdrc.io/resource/MW29316" , "shijiazhuang shi" ,
 "http://purl.bdrc.io/resource/MW30067" , "[ka Tha ma N+Du]" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA003172" , "surbhi printers Maldahiya, Varanasi" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001973" , "Mhan Printing Press, Hubli" ,
 "http://purl.bdrc.io/resource/MW3CN543" , "nang chen rdzong /" ,
 "http://purl.bdrc.io/resource/MW1KG13778" , "khotla-panjola, h.p." ,
 "http://purl.bdrc.io/resource/MW1KG13780" , "khotla-panjola, h.p." ,
 "http://purl.bdrc.io/resource/MW1KG13781" , "khotla-panjola, h.p." ,
 "http://purl.bdrc.io/resource/MW1KG13777" , "khotla-panjola, h.p." ,
 "http://purl.bdrc.io/resource/MW1KG13779" , "khotla-panjola, h.p." ,
 "http://purl.bdrc.io/resource/MW4CZ321170" , "rajpur, dehradun, uttarakhand" ,
 "http://purl.bdrc.io/resource/MW4CZ346625" , "rajpur, dehradun, uttarakhand" ,
 "http://purl.bdrc.io/resource/MW1KG24361" , "rajpur, dehradun, uttarakhand" ,
 "http://purl.bdrc.io/resource/MW1KG21082" , "sarah, dharamsala, h.p." ,
 "http://purl.bdrc.io/resource/MW1KG21845" , "sarah, dharamsala, h.p." ,
 "http://purl.bdrc.io/resource/MW4CZ354991" , "sarah, dharamsala, h.p." ,
 "http://purl.bdrc.io/resource/MW1KG18436" , "sarah, dharamsala, h.p." ,
 "http://purl.bdrc.io/resource/MW1TLMTGA000614" , "ྲarchana/" ,
 "http://purl.bdrc.io/resource/MW2CZ8080" , "bylakuppy, distt mysore" ,
 "http://purl.bdrc.io/resource/MW4CZ321168" , "dharamsala india" ,
 "http://purl.bdrc.io/resource/MW00EGS1017004" , "bir. distt. kangra, h.p." ,
 "http://purl.bdrc.io/resource/MW1KG1934" , "pharping, nepal" ,
 "http://purl.bdrc.io/resource/MW8LS66358" , "Upper Bhatu, Baijnath, HP" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001000" , "dbyi hu'e par 'debs khang /" ,
 "http://purl.bdrc.io/resource/MW1KG12301" , "clement town, dehradun, uttarakhand" ,
 "http://purl.bdrc.io/resource/MW00KG04060" , "gottingen, germany" ,
 "http://purl.bdrc.io/resource/MW20430" , "zi ling?" ,
 "http://purl.bdrc.io/resource/MW00EGS1016682" , "tibetan colony, distt. n. kanara" ,
 "http://purl.bdrc.io/resource/MW30418" , "*zhang kang /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002902" , "wi en/_ldi li gsar pa/" ,
 "http://purl.bdrc.io/resource/MW23717" , "chengdu, sichuan province" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA003090" , "Darjeling /" ,
 "http://purl.bdrc.io/resource/MW23700" , "palampur" ,
 "http://purl.bdrc.io/resource/MW23155" , "palampur" ,
 "http://purl.bdrc.io/resource/MW10419" , "palampur" ,
 "http://purl.bdrc.io/resource/MW24027" , "palampur" ,
 "http://purl.bdrc.io/resource/MW23157" , "palampur" ,
 "http://purl.bdrc.io/resource/MW20875" , "palampur" ,
 "http://purl.bdrc.io/resource/MW23427" , "dlolanji, h.p." ,
 "http://purl.bdrc.io/resource/MW4CZ5370" , "*sog po/" ,
 "http://purl.bdrc.io/resource/MW2KG210295" , "(sa dga' rdzong /)" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001987" , "Mysore" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002462" , "Mysore" ,
 "http://purl.bdrc.io/resource/MW8LS42205" , "Mysore" ,
 "http://purl.bdrc.io/resource/MW8LS44152" , "Mysore" ,
 "http://purl.bdrc.io/resource/MW1KG21959" , "dehradun, u.p." ,
 "http://purl.bdrc.io/resource/MW29520" , "o min/" ,
 "http://purl.bdrc.io/resource/MW1KG13605" , "gle/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001073" , "mi rig dpe skrun khang /" ,
 "http://purl.bdrc.io/resource/MW21936" , "gle, la dwags/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002141" , "dgu bcu gsum las 'gul tshogs pa/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001844" , "yeshede dharma/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001842" , "yeshede dharma/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001848" , "yeshede dharma/" ,
 "http://purl.bdrc.io/resource/MW1KG18408" , "dehra dun, u.k" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA000263" , "si khron zhin hwa dpar 'debs bzo grwa/" ,
 "http://purl.bdrc.io/resource/MW00KG03623" , "inderpuri, new delhi" ,
 "http://purl.bdrc.io/resource/MW2CZ5667" , "[a mdo]" ,
 "http://purl.bdrc.io/resource/MW2CZ5670" , "[a mdo]" ,
 "http://purl.bdrc.io/resource/MW22250" , "[a mdo]" ,
 "http://purl.bdrc.io/resource/MW4CZ52588" , "[a mdo]" ,
 "http://purl.bdrc.io/resource/MW3CN2460" , "Lhasa" ,
 "http://purl.bdrc.io/resource/MW4PD907" , "lha sar/" ,
 "http://purl.bdrc.io/resource/MW4CZ301727" , "gung thang /" ,
 "http://purl.bdrc.io/resource/MW27604" , "rewalsar, distt. mandi, h.p, india" ,
 "http://purl.bdrc.io/resource/MW4CZ332951" , "west bengal" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001684" , "Photo Offset Printers" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001398" , "tibetan nun project/" ,
 "http://purl.bdrc.io/resource/MW3CN5252" , "ngam ring rdzong /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001998" , "bod ljong shin hwa par 'debs bzo grwa/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002000" , "bod ljong shin hwa par 'debs bzo grwa/" ,
 "http://purl.bdrc.io/resource/MW1CZ2401" , "distt. kangra, h.p" ,
 "http://purl.bdrc.io/resource/MW4CZ302661" , "sde dge/" ,
 "http://purl.bdrc.io/resource/MW4CZ302668" , "sde dge/" ,
 "http://purl.bdrc.io/resource/MW00EGS1016963" , "sde dge/" ,
 "http://purl.bdrc.io/resource/MW00KG09349" , "Thimphu" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001887" , "Laxmi Nagar, Delhi-92" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001950" , "Shah Offset Printer, Delhi-110006" ,
 "http://purl.bdrc.io/resource/MW1KG2174" , "[mandi, h.p.]" ,
 "http://purl.bdrc.io/resource/MW2CZ7991" , "darjeeling, w.n. india" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA000437" , "DELHI" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001520" , "DELHI" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA000312" , "chaman enterprise, darya ganj," ,
 "http://purl.bdrc.io/resource/MW3CN10548" , "Bir Distt Kangra" ,
 "http://purl.bdrc.io/resource/MW1KG9075" , "zung chu rdzong /" ,
 "http://purl.bdrc.io/resource/MW1KG4201" , "[mundgod, k.s.}" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA000745" , "zi ling grong khyer nub khul mi rigs par khang /" ,
 "http://purl.bdrc.io/resource/MW2KG5025" , "zangskar, ladakh" ,
 "http://purl.bdrc.io/resource/MW2KG5026" , "zangskar, ladakh" ,
 "http://purl.bdrc.io/resource/MW1KG23760" , "sidhpur, dharamsala, h.p." ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001241" , "khren tu'u yid chan par 'debs tshad yod kung si/" ,
 "http://purl.bdrc.io/resource/MW1KG17209" , "rajpur, dehradun, u.k." ,
 "http://purl.bdrc.io/resource/MW25989" , "dhondenling, p.o. tibetan colony, kollegal taluk, karnataka" ,
 "http://purl.bdrc.io/resource/MW1KG15420" , "[denver, co]" ,
 "http://purl.bdrc.io/resource/MW1KG25782" , 兰州市 ,
 "http://purl.bdrc.io/resource/MW1KG25779" , 兰州市 ,
 "http://purl.bdrc.io/resource/MW00KG03814" , 兰州市 ,
 "http://purl.bdrc.io/resource/MW1KG14794" , 兰州市 ,
 "http://purl.bdrc.io/resource/MW1KG25776" , 兰州市 ,
 "http://purl.bdrc.io/resource/MW00KG03809" , 兰州市 ,
 "http://purl.bdrc.io/resource/MW1KG13607" , "*sa dga' rdzong /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGB000045" , "bod kyi 'gro ba mi'i thob thang dang mang gtso 'phel rgyas lte nas khang /" ,
 "http://purl.bdrc.io/resource/MW29679" , "bylakuppe. karnataka state" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001730" , "a ca nA/" ,
 "http://purl.bdrc.io/resource/MW1PD166109" , "khun men/" ,
 "http://purl.bdrc.io/resource/MW1KG14557" , "swayambhunath, kathmandu" ,
 "http://purl.bdrc.io/resource/MW2PD17486" , "'jo mda'" ,
 "http://purl.bdrc.io/resource/MW1AC10" , "'jo mda'" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA000280" , "པེ་ཅིན་ཧོ་ཕིང་ལི་བྱང་ལམ་ཨང་14པ།" ,
 "http://purl.bdrc.io/resource/MW4CZ58846" , "sgom sde nang chen/" ,
 "http://purl.bdrc.io/resource/MW3JT13552" , "McLeod Ganj, Dharamsala, H.P" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA000326" , "shiva offset press, dehradun" ,
 "http://purl.bdrc.io/resource/MW1KG22130" , "thimbu" ,
 "http://purl.bdrc.io/resource/MW29281" , "thimbu" ,
 "http://purl.bdrc.io/resource/MW21518" , "thimbu" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA003310" , "Archana N.Delhi/" ,
 "http://purl.bdrc.io/resource/MW1NLM224" , "'bras spungs/" ,
 "http://purl.bdrc.io/resource/MW00EGS1016676" , "[skye rgu mdo?]" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA000240" , "kong tung grong khyer lce yang yag dbyin dpar 'debs tshad yod kung sis/" ,
 "http://purl.bdrc.io/resource/MW20379" , "lan kru'u?" ,
 "http://purl.bdrc.io/resource/MW00KG03892" , "st. petersburg" ,
 "http://purl.bdrc.io/resource/MW1KG15233" , "st. petersburg" ,
 "http://purl.bdrc.io/resource/MW23911" , "thimphu, bhutan/" ,
 "http://purl.bdrc.io/resource/MW1KG12657" , "rA dzA pur/" ,
 "http://purl.bdrc.io/resource/MW3CN960" , "roma" ,
 "http://purl.bdrc.io/resource/MW20166" , "roma" ,
 "http://purl.bdrc.io/resource/MW1KG16732" , "roma" ,
 "http://purl.bdrc.io/resource/MW00KG0623" , "[gser thang bla rung lnga rig nang bstan slob gling gi lha ldan?]" ,
 "http://purl.bdrc.io/resource/MW8LS25412" , "Gangtok, Sikkim" ,
 "http://purl.bdrc.io/resource/MW3CN8775" , "Gangtok, Sikkim" ,
 "http://purl.bdrc.io/resource/MW3CN9683" , "Gangtok, Sikkim" ,
 "http://purl.bdrc.io/resource/MW8LS25060" , "Gangtok, Sikkim" ,
 "http://purl.bdrc.io/resource/MW8LS26161" , "Gangtok, Sikkim" ,
 "http://purl.bdrc.io/resource/MW8LS73677" , "Gangtok, Sikkim" ,
 "http://purl.bdrc.io/resource/MW3CN15717" , "Gangtok, Sikkim" ,
 "http://purl.bdrc.io/resource/MW8LS75856" , "Gangtok, Sikkim" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001131" , "jayyed press,5228 ballimaran,delhi/" ,
 "http://purl.bdrc.io/resource/MW21872" , "(khreng tu'u)" ,
 "http://purl.bdrc.io/resource/MW8LS17965" , "Leh" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA000313" , "dIl+li/" ,
 "http://purl.bdrc.io/resource/MW00EGS1017007" , "distt. leh, ladakh" ,
 "http://purl.bdrc.io/resource/MW23227" , "thimphu/" ,
 "http://purl.bdrc.io/resource/MW27484" , "thimphu/" ,
 "http://purl.bdrc.io/resource/MW1KG10286" , "thimphu/" ,
 "http://purl.bdrc.io/resource/MW23379" , "thimphu/" ,
 "http://purl.bdrc.io/resource/MW20907" , "thimphu/" ,
 "http://purl.bdrc.io/resource/MW30261" , "thimphu/" ,
 "http://purl.bdrc.io/resource/MW9558" , "thimphu/" ,
 "http://purl.bdrc.io/resource/MW1CZ2508" , "[mongolia]" ,
 "http://purl.bdrc.io/resource/MW1GS54752" , "[mongolia]" ,
 "http://purl.bdrc.io/resource/MW1KG4532" , "rumtek, east sikkim" ,
 "http://purl.bdrc.io/resource/MW1KG23620" , "[beijing shi]" ,
 "http://purl.bdrc.io/resource/MW1KG10064" , "manali, h.p." ,
 "http://purl.bdrc.io/resource/MW8LS67662" , "Bengal" ,
 "http://purl.bdrc.io/resource/MW3CZ1" , "peking" ,
 "http://purl.bdrc.io/resource/MW4CZ321171" , "east, sikkim, india" ,
 "http://purl.bdrc.io/resource/MW00JR625" , "gzhi chen dgon/" ,
 "http://purl.bdrc.io/resource/MW1KG16671" , 四川省马尔康 ,
 "http://purl.bdrc.io/resource/MW1KG16672" , 四川省马尔康 ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002305" , "mtsho sngon mi rigs dpar khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ301723" , "ding ri rdzong /" ,
 "http://purl.bdrc.io/resource/MW25278" , "lanchou" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA003284" , "Gurudutt Printers" ,
 "http://purl.bdrc.io/resource/MW19884" , "nyag a 'dzin rong /" ,
 "http://purl.bdrc.io/resource/MW1KG11882" , "lhun sgrub steng /" ,
 "http://purl.bdrc.io/resource/MW3CN2178" , "nyag chu rdzong /" ,
 "http://purl.bdrc.io/resource/MW30407" , "[xianggang]" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA003332" , "rdzong sar khams bye lnga rig thub bstan slob gling nas bsgrigs/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA003329" , "rdzong sar khams bye lnga rig thub bstan slob gling nas bsgrigs/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002936" , "Naya Bazar, Delhi" ,
 "http://purl.bdrc.io/resource/MW4CZ296788" , "mundgoad, karnataka, india" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002222" , "gangs chen skyid gshongs/" ,
 "http://purl.bdrc.io/resource/MW1KG15237" , 東京 ,
 "http://purl.bdrc.io/resource/MW1KG16745" , 東京 ,
 "http://purl.bdrc.io/resource/MW17084" , "Pe cin" ,
 "http://purl.bdrc.io/resource/MW30359" , "[rnga ba khul?]" ,
 "http://purl.bdrc.io/resource/MW30356" , "[rnga ba khul?]" ,
 "http://purl.bdrc.io/resource/MW2CZ6639" , "saspola" ,
 "http://purl.bdrc.io/resource/MW1KG6159" , "[khrin tu'u?]" ,
 "http://purl.bdrc.io/resource/MW1KG22298" , "rum bteg" ,
 "http://purl.bdrc.io/resource/MW3CN15722" , "Distt Mysore, K.S, India" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA000462" , "Jayyed press.new delhi-6 india" ,
 "http://purl.bdrc.io/resource/MW00KG09736" , "dharmsala, h.p." ,
 "http://purl.bdrc.io/resource/MW1KG15265" , "dharmsala, h.p." ,
 "http://purl.bdrc.io/resource/MW3CN15699" , "wA rA Na sI'i sA ra nA tha/" ,
 "http://purl.bdrc.io/resource/MW3CN15678" , "wA rA N sI/" ,
 "http://purl.bdrc.io/resource/MW4PD5178" , "[]s.l]" ,
 "http://purl.bdrc.io/resource/MW2EE8" , "dechenling chog (bde chen gling mchog)" ,
 "http://purl.bdrc.io/resource/MW3CN3102" , "Dranang" ,
 "http://purl.bdrc.io/resource/MW19823" , "Pe-cin" ,
 "http://purl.bdrc.io/resource/MW1KG13809" , "[mundgod, karnataka]" ,
 "http://purl.bdrc.io/resource/MW00EGS1017310" , "[mundgod, karnataka]" ,
 "http://purl.bdrc.io/resource/MW1KG3874" , "[mundgod, karnataka]" ,
 "http://purl.bdrc.io/resource/MW3CN14387" , "khu re chen mo/" ,
 "http://purl.bdrc.io/resource/MW1KG9243" , "seattle" ,
 "http://purl.bdrc.io/resource/MW22279" , "seattle" ,
 "http://purl.bdrc.io/resource/MW29261" , "kangra" ,
 "http://purl.bdrc.io/resource/MW19855" , "sendai, japan" ,
 "http://purl.bdrc.io/resource/MW23834" , "mirik, dist. darjeeling, w.b." ,
 "http://purl.bdrc.io/resource/MW23772" , "mirik, dist. darjeeling, w.b." ,
 "http://purl.bdrc.io/resource/MW1NLM198" , "[l.d.]" ,
 "http://purl.bdrc.io/resource/MW00EGS1016709" , "tadong, gangtok" ,
 "http://purl.bdrc.io/resource/MW23555" , "tadong, gangtok" ,
 "http://purl.bdrc.io/resource/MW1KG22091" , "[dharamsala, h.p.]" ,
 "http://purl.bdrc.io/resource/MW2CZ5991" , "la dwags he mi/" ,
 "http://purl.bdrc.io/resource/MW3MS656" , "[rebgong]" ,
 "http://purl.bdrc.io/resource/MW3MS104" , "[rebgong]" ,
 "http://purl.bdrc.io/resource/MW4CZ57645" , "kangra, h.p, india" ,
 "http://purl.bdrc.io/resource/MW4CZ302666" , "sde dge /" ,
 "http://purl.bdrc.io/resource/MW1KG4305" , "[bumthang]" ,
 "http://purl.bdrc.io/resource/MW1KG22237" , "ma su'u ri/" ,
 "http://purl.bdrc.io/resource/MW1KG24219" , "dharamsala, h.p." ,
 "http://purl.bdrc.io/resource/MW1KG21294" , "dharamsala, h.p." ,
 "http://purl.bdrc.io/resource/MW2CZ7990" , "dharamsala, h.p." ,
 "http://purl.bdrc.io/resource/MW1KG21090" , "dharamsala, h.p." ,
 "http://purl.bdrc.io/resource/MW1KG21293" , "dharamsala, h.p." ,
 "http://purl.bdrc.io/resource/MW1PD45149" , "gtsos grong brdal/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA000541" , "shin hwa/" ,
 "http://purl.bdrc.io/resource/MW8LS66993" , "shin hwa/" ,
 "http://purl.bdrc.io/resource/MW3CN1648" , "sog yul khal kha/" ,
 "http://purl.bdrc.io/resource/MW1KG17603" , "pe cing /" ,
 "http://purl.bdrc.io/resource/MW23687" , "gemur, h.p." ,
 "http://purl.bdrc.io/resource/MW1KG12079" , "gemur, h.p." ,
 "http://purl.bdrc.io/resource/MW1KG10283" , "gemur, h.p." ,
 "http://purl.bdrc.io/resource/MW1TLMTGA003222" , "\u0fadwa nA mtho slob/" ,
 "http://purl.bdrc.io/resource/MW20326" , "lumbini" ,
 "http://purl.bdrc.io/resource/MW1KG14967" , "lumbini" ,
 "http://purl.bdrc.io/resource/MW3CN4888" , "pa snam rdzong /" ,
 "http://purl.bdrc.io/resource/MW2KG209781" , "pa snam rdzong /" ,
 "http://purl.bdrc.io/resource/MW861" , "[dkar mdzes]" ,
 "http://purl.bdrc.io/resource/MW25157" , "[thar shul dgon pa]" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA000942" , "U S A" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA000762" , "U S A" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA000524" , "indraprastha press(CBT),delhi-110002" ,
 "http://purl.bdrc.io/resource/MW1KG13585" , "bodhnath, kathmandu and bodhgaya, bihar" ,
 "http://purl.bdrc.io/resource/MW4CZ74487" , "gtsang jo mo nang /" ,
 "http://purl.bdrc.io/resource/MW2CZ7952" , "gtsang jo mo nang /" ,
 "http://purl.bdrc.io/resource/MW4CZ1116" , "gtsang jo mo nang /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002006" , "mi rigs dpe skrun khang gi bod yig rtsom sgrig khang /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA003264" , "mi rigs dpe skrun khang gi bod yig rtsom sgrig khang /" ,
 "http://purl.bdrc.io/resource/MW10197" , "ku lu mi na le/" ,
 "http://purl.bdrc.io/resource/MW1KG3847" , "[kyoto, japan]" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA000477" , "hubli: 9986210775" ,
 "http://purl.bdrc.io/resource/MW1KG23264" , "new york, ny" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002523" , "Lal Kaun, Delhi" ,
 "http://purl.bdrc.io/resource/MW1KG12985" , "[gser rta rdzong /]" ,
 "http://purl.bdrc.io/resource/MW00KG03604" , "[gser rta rdzong /]" ,
 "http://purl.bdrc.io/resource/MW1PD5314" , "[gtsod grong khyer]" ,
 "http://purl.bdrc.io/resource/MW29271" , "ulm" ,
 "http://purl.bdrc.io/resource/MW29270" , "ulm" ,
 "http://purl.bdrc.io/resource/MW1KG4257" , "[rnga ba]" ,
 "http://purl.bdrc.io/resource/MW1KG4262" , "[rnga ba]" ,
 "http://purl.bdrc.io/resource/MW19981" , "dha ram sa la/" ,
 "http://purl.bdrc.io/resource/MW21849" , "dha ram sa la/" ,
 "http://purl.bdrc.io/resource/MW22198" , "dkar mdzes?" ,
 "http://purl.bdrc.io/resource/MW19354" , "lan kro'u/" ,
 "http://purl.bdrc.io/resource/MW27306" , "lan kro'u/" ,
 "http://purl.bdrc.io/resource/MW21837" , "lan kro'u/" ,
 "http://purl.bdrc.io/resource/MW20011" , "lan kro'u/" ,
 "http://purl.bdrc.io/resource/MW20869" , "kalimpong /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA000686" , "mtshau sngon zi ling par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG3818" , "bylakuppa, karnataka" ,
 "http://purl.bdrc.io/resource/MW1KG3816" , "bylakuppa, karnataka" ,
 "http://purl.bdrc.io/resource/MW1KG4950" , "bylakuppa, karnataka" ,
 "http://purl.bdrc.io/resource/MW27410" , "[thimphu]" ,
 "http://purl.bdrc.io/resource/MW1KG20874" , "[thimphu]" ,
 "http://purl.bdrc.io/resource/MW4CZ74970" , "clement town, dehradun, u.a." ,
 "http://purl.bdrc.io/resource/MW00EGS1017030" , "clement town, dehradun, u.a." ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001535" , "Kashmir House Dharmsala" ,
 "http://purl.bdrc.io/resource/MW1KG13431" , "rnga pa rang skyong khul" ,
 "http://purl.bdrc.io/resource/MW2CZ7860" , "['bras spungs, lha sa]" ,
 "http://purl.bdrc.io/resource/MW1KG4313" , "darjeeling and Kathmandu" ,
 "http://purl.bdrc.io/resource/MW2DB4583" , "[lan zhou]" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002729" , "Lal Kuan Delhi" ,
 "http://purl.bdrc.io/resource/MW23467" , "[sku 'bum byams pa gling}" ,
 "http://purl.bdrc.io/resource/MW8LS17984" , "Sarnath, Varansi" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001415" , "yeshede press" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001429" , "yeshede press" ,
 "http://purl.bdrc.io/resource/MW1PD90113" , 昆明 ,
 "http://purl.bdrc.io/resource/MW1AC339" , 昆明 ,
 "http://purl.bdrc.io/resource/MW1TLMTGA000264" , "ldi li shIri ram par khang /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002732" , "smin grol thub bstan mdo sngags chos gling /" ,
 "http://purl.bdrc.io/resource/MW8LS18058" , "Calcuta" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA000233" , "bod ljongs shin hwa dpe tshogs khang /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA000209" , "bod ljongs shin hwa dpe tshogs khang /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA000247" , "bod ljongs shin hwa dpe tshogs khang /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA000257" , "bod ljongs shin hwa dpe tshogs khang /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA000259" , "bod ljongs shin hwa dpe tshogs khang /" ,
 "http://purl.bdrc.io/resource/MW00EGS1016971" , "clement town, dehra dun" ,
 "http://purl.bdrc.io/resource/MW23774" , "[bla rung gar/]" ,
