 "mw" , "pub" ,
 "http://purl.bdrc.io/resource/MW2KG210296" , "(snar thang dgon pa/)" ,
 "http://purl.bdrc.io/resource/MW1NLM1419" , "dga' ldan phung tshogs gling /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA003259" , "Chamdo Tenpa Nyima" ,
 "http://purl.bdrc.io/resource/MW8LS20744" , "Shechen Publicatons" ,
 "http://purl.bdrc.io/resource/MW1KG91170" , "garchen stiftung" ,
 "http://purl.bdrc.io/resource/MW8LS20733" , "stag lung chos mdzod dpe skrung khang /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001215" , "dpal spungs gsung rab spar khang /" ,
 "http://purl.bdrc.io/resource/MW00KG09761" , "sherab gyaltsen palace monastery" ,
 "http://purl.bdrc.io/resource/MW30142" , "t. sonam and d.l. tashigang" ,
 "http://purl.bdrc.io/resource/MW3CN647" , "chos rgyal nam mkha'i nor bu/" ,
 "http://purl.bdrc.io/resource/MW3CN537" , "dpal sa skya'i gna' rabs rig gnas rtsom sgyur khang / bkra shis chos 'phel rig gnas las bya khang /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA003088" , "dpal sa skya'i gsang chen rgyud grwa/" ,
 "http://purl.bdrc.io/resource/MW2KG201051" , "dpal sa skya'i gsang chen rgyud grwa/" ,
 "http://purl.bdrc.io/resource/MW1NLM1248" , "hu re chen mo/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA000424" , "pema thinley." ,
 "http://purl.bdrc.io/resource/MW1KG4475" , "k. lhundup" ,
 "http://purl.bdrc.io/resource/MW1KG18760" , "se la ku'i bod khyim slob grwa/" ,
 "http://purl.bdrc.io/resource/MW8LS22404" , "Heirakuji Shoten" ,
 "http://purl.bdrc.io/resource/MW1KG802" , "'jam dbyangs sprul sku" ,
 "http://purl.bdrc.io/resource/MW20528" , "ze chen sprul sku 'gyur med bshad sgrub dar rgyas/" ,
 "http://purl.bdrc.io/resource/MW1KG3372" , "chab mdo par 'debs bzo grwa par btab/" ,
 "http://purl.bdrc.io/resource/MW29637" , "glang zur khyim tshang /" ,
 "http://purl.bdrc.io/resource/MW2PD20788" , "mdo smad shar 'dzam thang bsam 'grub nor bu'i gling /" ,
 "http://purl.bdrc.io/resource/MW3CN2037" , "bkras lhun par khang /" ,
 "http://purl.bdrc.io/resource/MW3CN9729" , "Indraprastha press" ,
 "http://purl.bdrc.io/resource/MW1KG18427" , "namgyal tantric college thekchen choeling" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002055" , "dpal sa skya'i rtsom sgrig khang gis bsgrigs/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA003250" , "mi rigs dpe sprun khang /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA003230" , "mi rigs dpe sprun khang /" ,
 "http://purl.bdrc.io/resource/MW19858" , "Mtsho sngon Mi rigs Dpe skrun Khang" ,
 "http://purl.bdrc.io/resource/MW1KG12660" , "bsod nams kun sdud gling /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA003473" , "tashi" ,
 "http://purl.bdrc.io/resource/MW23379" , "drug shesrig press/" ,
 "http://purl.bdrc.io/resource/MW1KG22991" , "rnga yul khA shI dgon/" ,
 "http://purl.bdrc.io/resource/MW3CN561" , "gnas nang dgon gzhung nas bsgrigs/" ,
 "http://purl.bdrc.io/resource/MW8LS22443" , "Sakya Students Union" ,
 "http://purl.bdrc.io/resource/MW22354" , "shang kang then mA par skrun khang" ,
 "http://purl.bdrc.io/resource/MW1KG5007" , "[kun gsal las 'dzin dpe skrun las khang]" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001182" , "bod gzhung snar thang par khang /" ,
 "http://purl.bdrc.io/resource/MW21497" , "thun te rdzong mi dmangs srid gzhung gis gtso gnyer byas/" ,
 "http://purl.bdrc.io/resource/MW23783" , "pema thrinlay for ven. dodrup chen rinpoche" ,
 "http://purl.bdrc.io/resource/MW1KG24280" , "ge nawang gyatso" ,
 "http://purl.bdrc.io/resource/MW4CZ295926" , "ches mtho'i khrims zhib khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ321198" , "sherab gyaltsen amipa, tibetan institute" ,
 "http://purl.bdrc.io/resource/MW4CZ6902" , "shar pa spen pa nor bu/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002157" , "bod kyi 'gro ba mi'i thob thang dang mang gtso 'phel rjes lte gnas khang /" ,
 "http://purl.bdrc.io/resource/MW1KG10720" , "[dbus par/]" ,
 "http://purl.bdrc.io/resource/MW1PD108087" , "rdzong sar khams bye'i slob grwa/" ,
 "http://purl.bdrc.io/resource/MW3CN5084" , "mtshur phu dgon gtsug lag dpe rnying phyogs bsgrigs khang /" ,
 "http://purl.bdrc.io/resource/MW3CN8000" , "krung go srid khrims slob chen dpe skrun khang /" ,
 "http://purl.bdrc.io/resource/MW30494" , "shar 'dzam thang bsam grub nor bu'i gling /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001787" , "ser smad glog klad kham phi'u Tar sde tshan/" ,
 "http://purl.bdrc.io/resource/MW1KG15241" , "ser smad glog klad kham phi'u Tar sde tshan/" ,
 "http://purl.bdrc.io/resource/MW4CZ307785" , "skyid grong khang dkar ba sman pa blo bzang sgrol ma nang mi" ,
 "http://purl.bdrc.io/resource/MW7797" , "[zhol bka' 'gyur pa khang]" ,
 "http://purl.bdrc.io/resource/MW1KG89109" , "*co ne dgon/" ,
 "http://purl.bdrc.io/resource/MW3CN622" , "gyudmed tantric university" ,
 "http://purl.bdrc.io/resource/MW2KG209990" , "gyudmed tantric university" ,
 "http://purl.bdrc.io/resource/MW2KG208014" , "dol po mkhan po pad+ma rdo rje/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002796" , "dpal lhun grub/" ,
 "http://purl.bdrc.io/resource/MW4CZ73902" , "thar shul" ,
 "http://purl.bdrc.io/resource/MW1CZ1034" , "[sde dge dgon chen]" ,
 "http://purl.bdrc.io/resource/MW4CZ1260" , "[sde dge dgon chen]" ,
 "http://purl.bdrc.io/resource/MW29282" , "'bri gun bka' brgyud gsung rab nyams gso khang /" ,
 "http://purl.bdrc.io/resource/MW1KG12971" , "chopal lama, kargyud sungrab nyam so khang" ,
 "http://purl.bdrc.io/resource/MW28942" , "gangs ljongs rig rgyan gsung rab par khang /" ,
 "http://purl.bdrc.io/resource/MW1KG12970" , "dasho sangye penjor" ,
 "http://purl.bdrc.io/resource/MW1KG18435" , "bikash parichaya" ,
 "http://purl.bdrc.io/resource/MW3CN1807" , ལྕང་སྐྱ་རོལ་པའི་རྡོ་རྗེའི་བཀའ་འབངས་སྤྲང་བཙུན་ལྷ་བྲིས་དམ་པ་དང་། ཧལ་ཁ་ཧར་ཐལ་པེའི་ཟེའི་བི་ཤྭ་ཀརྨ་དར་ཧན་ཐོ་ཡོན་སྤུན་ཟླ་གཉིས། ,
 "http://purl.bdrc.io/resource/MW1KG20636" , "bla rang bkra shis 'khyil/" ,
 "http://purl.bdrc.io/resource/MW1KG14501" , "'od dkar dra tshigs/" ,
 "http://purl.bdrc.io/resource/MW1KG13752" , "'od dkar dra tshigs/" ,
 "http://purl.bdrc.io/resource/MW3CN9717" , "Drepoung Gomang Library" ,
 "http://purl.bdrc.io/resource/MW28828" , "brill" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002481" , "gser ljongs dgon/" ,
 "http://purl.bdrc.io/resource/MW4CZ328519" , "mtsho lho bod rigs rang skyong khul mi rigs chos lugs las don cus/" ,
 "http://purl.bdrc.io/resource/MW2CZ7854" , "[dpal ldan]" ,
 "http://purl.bdrc.io/resource/MW8LS25401" , "Otani University Library" ,
 "http://purl.bdrc.io/resource/MW00EGS1017014" , "d. tsondu sengye yorey tsang" ,
 "http://purl.bdrc.io/resource/MW8LS66280" , "Prof. Rakdo Lobsang Tenzin" ,
 "http://purl.bdrc.io/resource/MW1KG22210" , "tsewang namgyal" ,
 "http://purl.bdrc.io/resource/MW1KG12176" , "lha sa par ma/" ,
 "http://purl.bdrc.io/resource/MW1KG5948" , "zhong yang min zu da xue chu ban she" ,
 "http://purl.bdrc.io/resource/MW3CN9765" , "Vajra Vidya Institute Library" ,
 "http://purl.bdrc.io/resource/MW2CZ8046" , "yun nan mi rigs dpe bskrun khang /" ,
 "http://purl.bdrc.io/resource/MW4CZ332379" , "yun nan mi rigs dpe bskrun khang /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001949" , "b+hir rdzong sar/" ,
 "http://purl.bdrc.io/resource/MW1CZ3883" , "sherab gyaltsen/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA000390" , "sherab gyaltsen/" ,
 "http://purl.bdrc.io/resource/MW29560" , "si khron dpe skrun tshogs pa dang si khron mi rigs dpe skrun khang /" ,
 "http://purl.bdrc.io/resource/MW8LS34841" , "Padmamati" ,
 "http://purl.bdrc.io/resource/MW21521" , "national library, royal government of bhutan" ,
 "http://purl.bdrc.io/resource/MW30266" , "getse trulku kunga lodoy" ,
 "http://purl.bdrc.io/resource/MW2KG207342" , "dge bshes tshul dga'" ,
 "http://purl.bdrc.io/resource/MW23183" , "dodrup sangey lama" ,
 "http://purl.bdrc.io/resource/MW1NLM1414" , "bla brang bkra shis 'khyin dgon/" ,
 "http://purl.bdrc.io/resource/MW29634" , "'bri gung bka' brgyud rdo rje dbyings gtsug lag slob gnyer khang /" ,
 "http://purl.bdrc.io/resource/MW8LS18237" , "'bri gung bka' brgyud rdo rje dbyings gtsug lag slob gnyer khang /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001445" , "karmapa/" ,
 "http://purl.bdrc.io/resource/MW1KG4950" , "bkras lhun dpe mdzod khang /" ,
 "http://purl.bdrc.io/resource/MW1PD95677" , "tohoku imperial university" ,
 "http://purl.bdrc.io/resource/MW1KG116063" , "international tibet independence movement and tibet times" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA000582" , "mkhan skal ldan tshe ring /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002327" , "snga 'gyur mtho slob mdo rgyud legs bshad gling /" ,
 "http://purl.bdrc.io/resource/MW1KG6188" , "snga 'gyur mtho slob mdo rgyud legs bshad gling /" ,
 "http://purl.bdrc.io/resource/MW1NLM883" , "se rwa theg chen gling /" ,
 "http://purl.bdrc.io/resource/MW22280" , "wA na mtho slob bka' brgyud nyam skyong tshogs pa/" ,
 "http://purl.bdrc.io/resource/MW4CZ333388" , "gyurmey Khenzur Labdrang" ,
 "http://purl.bdrc.io/resource/MW1KG14700" , "digital preservation society" ,
 "http://purl.bdrc.io/resource/MW8LS32718" , "rme ba dgon gzhan phan 'od snang dkar po'i dpe skrun rtsom sgrig khang /" ,
 "http://purl.bdrc.io/resource/MW1KG4246" , "gtsang skor zhol ma'i rig gnas dpe tshogs/" ,
 "http://purl.bdrc.io/resource/MW8LS18212" , "dwags po bshad sgrub gling grwa tshang /" ,
 "http://purl.bdrc.io/resource/MW4CZ346643" , "dwags po bshad sgrub gling grwa tshang /" ,
 "http://purl.bdrc.io/resource/MW4CZ346642" , "dwags po bshad sgrub gling grwa tshang /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA003089" , "Thimpu, Bhutan" ,
 "http://purl.bdrc.io/resource/MW21979" , "krung dbyang mi rigs slob grwa chen mo'i dpe skrung khang /" ,
 "http://purl.bdrc.io/resource/MW1KG21082" , "sa rA bod kyi mtho rim slob gnyer khang /" ,
 "http://purl.bdrc.io/resource/MW1KG21717" , "sa rA bod kyi mtho rim slob gnyer khang /" ,
 "http://purl.bdrc.io/resource/MW8LS24046" , "sa rA bod kyi mtho rim slob gnyer khang /" ,
 "http://purl.bdrc.io/resource/MW8LS42273" , "nyi ma bla brang tshang skad 'phrin tshogs pa/" ,
 "http://purl.bdrc.io/resource/MW00EGS1016269" , "[se ra byes]" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002924" , "mkhan po bsad sgrub bstan 'dzin/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA000856" , "'jigs med bstan 'dzin sogs nas/" ,
 "http://purl.bdrc.io/resource/MW1KG13019" , "[karma-chos-sgar]" ,
 "http://purl.bdrc.io/resource/MW20199" , "gangs ljongs mkhas pa'i 'byung gnas rdzogs chen shrI seng lnga rig chos grwa" ,
 "http://purl.bdrc.io/resource/MW1KG22611" , "'bras spungs sgo mang grwa skal bzang thabs mkhas/" ,
 "http://purl.bdrc.io/resource/MW1KG18419" , "hi mA la ya'i rnga sgra/" ,
 "http://purl.bdrc.io/resource/MW2CZ9078" , "tashi lhunpo monastery library" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001722" , "Lakshmi Printing Works" ,
 "http://purl.bdrc.io/resource/MW3PD109" , 中国地图出版社 ,
 "http://purl.bdrc.io/resource/MW8LS66239" , "Dharshab family" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA000539" , "shes rig spar khang /" ,
 "http://purl.bdrc.io/resource/MW00EGS1017341" , "bod kyi gzhon nu'i nang chos mthun tshogs nas par 'grems zhus/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001035" , "mdo smad dbus spyi khyab rgyun las khang nas/" ,
 "http://purl.bdrc.io/resource/MW27299" , "khenpo shedrup tenzin & lama thinley namgyal" ,
 "http://purl.bdrc.io/resource/MW1KG24545" , "*rgyud stod grwa tshang /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA003016" , "ྂPhoto Offset Press" ,
 "http://purl.bdrc.io/resource/MW1KG15453" , "the asiatic society" ,
 "http://purl.bdrc.io/resource/MW30111" , "dharma cloud press" ,
 "http://purl.bdrc.io/resource/MW3CN17386" , "rgyal srid spyi khyab khang khongs gsar 'gyur gzhung las khang nas/" ,
 "http://purl.bdrc.io/resource/MW1KG5962" , "shakabpa house" ,
 "http://purl.bdrc.io/resource/MW19213" , "kun bzan stobs rgyal/" ,
 "http://purl.bdrc.io/resource/MW20543" , "sangye namgyal" ,
 "http://purl.bdrc.io/resource/MW20542" , "sangye namgyal" ,
 "http://purl.bdrc.io/resource/MW22092" , "sangye namgyal" ,
 "http://purl.bdrc.io/resource/MW1AC293" , "kan su'u rigs gnas dpe skrun khang /" ,
 "http://purl.bdrc.io/resource/MW2KG212715" , "zhang kang gyi ling par skrun khang /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002219" , "Vee Enn" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001785" , "mtsho sngon zhing chen zhing ha dpe khang /" ,
 "http://purl.bdrc.io/resource/MW2KG212718" , "stong 'khor dpon gyi sras blo bzang dar rgyas/" ,
 "http://purl.bdrc.io/resource/MW4CZ74181" , "khya dge dgon pa/" ,
 "http://purl.bdrc.io/resource/MW21758" , "krung go[i bod kyi shes rig dpe skrun khang" ,
 "http://purl.bdrc.io/resource/MW1NLM1860" , "e he TA ki ni khams tshan/" ,
 "http://purl.bdrc.io/resource/MW24014" , "bkra-sis-lhun-po monastery" ,
 "http://purl.bdrc.io/resource/MW22184" , "nagwang tupgyal" ,
 "http://purl.bdrc.io/resource/MW1NLM541" , "bla brang bkra shis 'khyil/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002887" , "lakshmi printing works, balliman, delhi." ,
 "http://purl.bdrc.io/resource/MW8LS44149" , "'dzi sgar dpe skrun khang /" ,
 "http://purl.bdrc.io/resource/MW3CN1601" , "bal yul ba dga' ldan/" ,
 "http://purl.bdrc.io/resource/MW1KG10288" , "d. tsondu senghe/" ,
 "http://purl.bdrc.io/resource/MW8LS42272" , "Comunita Dzogchen" ,
 "http://purl.bdrc.io/resource/MW27504" , "sherab gyaltsen lams" ,
 "http://purl.bdrc.io/resource/MW3CN9989" , "Woser Gyaltsen" ,
 "http://purl.bdrc.io/resource/MW4CZ57601" , "ser gtsug nang bstan dpe rnying 'tshol bsdu phyogs sgrig khang / (krung go bod rig pa)" ,
 "http://purl.bdrc.io/resource/MW1AC399" , "mtsho sngon mi rigs slob grwa chen mo'i rig gzhung dus deb rtsom sgrig pu/" ,
 "http://purl.bdrc.io/resource/MW23892" , "drigung kargyu publications" ,
 "http://purl.bdrc.io/resource/MW2CZ7877" , "gyur med bshad sgrub dar rgyas/" ,
 "http://purl.bdrc.io/resource/MW4PD760" , "ye shes de'i chos par khang /" ,
 "http://purl.bdrc.io/resource/MW2PD16796" , 阿坝州地名办公室编印 ,
 "http://purl.bdrc.io/resource/MW1NLM801" , "dga' ldan dge rgyas gling /" ,
 "http://purl.bdrc.io/resource/MW28265" , "manohar" ,
 "http://purl.bdrc.io/resource/MW30453" , "gnyan rong rdzong ud 'thab phyogs gcig gyur pu'u" ,
 "http://purl.bdrc.io/resource/MW2PD19514" , "*n.d." ,
 "http://purl.bdrc.io/resource/MW3CN26467" , "*n.d." ,
 "http://purl.bdrc.io/resource/MW3CN15726" , "wA Na bod kyi gtsug lag slob gnyer khang /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002753" , "rdor gling gtsug dgon/" ,
 "http://purl.bdrc.io/resource/MW23638" , "sa-skya rgyal yongs gsung rab slob gnyer khang" ,
 "http://purl.bdrc.io/resource/MW00KG03846" , "gsung 'bum rtsom sgrig tsho chung /" ,
 "http://purl.bdrc.io/resource/MW1CZ1995" , "[ri bo dge rgyas dga' ldan bshad sgrub gling]" ,
 "http://purl.bdrc.io/resource/MW8LS20861" , "nepal rajkiya prajna pratistAn" ,
 "http://purl.bdrc.io/resource/MW23199" , "rangrik and konchhog lhadrpa" ,
 "http://purl.bdrc.io/resource/MW1KG22374" , "tondup tashi" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002640" , "Shah Offset" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA000568" , "noryon all right reserved tibetan edition" ,
 "http://purl.bdrc.io/resource/MW24025" , "dzongsar chhentse" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA000497" , "'phags yul jo nang 'gro phan lhan tshogs/" ,
 "http://purl.bdrc.io/resource/MW1KG18431" , "'phags yul jo nang 'gro phan lhan tshogs/" ,
 "http://purl.bdrc.io/resource/MW1KG26103" , "kagyud relief and protection committee" ,
 "http://purl.bdrc.io/resource/MW1KG13767" , "zhi bde'i chu gter rtsom sgrig tshogs pa/" ,
 "http://purl.bdrc.io/resource/MW4CZ57130" , "bod ljongs yig rnying dpe bskrun khang" ,
 "http://purl.bdrc.io/resource/MW19873" , "par pa dpal ldan dang brag g.yab dge sbyong blo bzang brtson 'grus/" ,
 "http://purl.bdrc.io/resource/MW2CZ8008" , 临川书店 ,
 "http://purl.bdrc.io/resource/MW4CZ1021" , "*mang yul gung thang་" ,
 "http://purl.bdrc.io/resource/MW1KG4461" , "pema thinly" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001411" , "nag chu dkon mchog smon lam/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA000214" , "s.w.tashigangpa/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001631" , "gser dgon/" ,
 "http://purl.bdrc.io/resource/MW1KG11781" , "dga' ldan shar rtse nor gling grwa tshang /" ,
 "http://purl.bdrc.io/resource/MW1KG17151" , "skal bzang tshe sgron/" ,
 "http://purl.bdrc.io/resource/MW3CN9095" , "Imprimerie Nationale" ,
 "http://purl.bdrc.io/resource/MW3CN9098" , "Imprimerie Nationale" ,
 "http://purl.bdrc.io/resource/MW00KG03681" , "d+ha sa bod gzung shes rig dpar khang nas dpar skrun zhus" ,
 "http://purl.bdrc.io/resource/MW2PD19364" , 四川大学出版社 ,
 "http://purl.bdrc.io/resource/MW1CZ1011" , "chos sde chen po 'bras spungs]" ,
 "http://purl.bdrc.io/resource/MW3CN3023" , "khams pa bod yig par khang /" ,
 "http://purl.bdrc.io/resource/MW23225" , "snga 'gyur mtho slob rig pa'i 'byung gnas gling /" ,
 "http://purl.bdrc.io/resource/MW1PD95805" , "ulsyn khevleliĭn gazar" ,
 "http://purl.bdrc.io/resource/MW2CZ8078" , "phyi dril khang /" ,
 "http://purl.bdrc.io/resource/MW23778" , "khampa gar sungrab nyamso gyunphel parkhang, tibetan craft community," ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002369" , "Vee Enn print-O-pac" ,
 "http://purl.bdrc.io/resource/MW8LS66877" , "khams pa'i smyug tshogs nas dpar skrun/" ,
 "http://purl.bdrc.io/resource/MW1KG24548" , "pema ts'al sakya monastic institute" ,
 "http://purl.bdrc.io/resource/MW3CN15714" , "Mani Publication" ,
 "http://purl.bdrc.io/resource/MW12593" , "dge ledan legs bshad gsung rab 'grem spel khang" ,
 "http://purl.bdrc.io/resource/MW1PD88206" , "yu ra dgon u rgyan bsam gtan chos gling /" ,
 "http://purl.bdrc.io/resource/MW8LS20439" , "Geombo Dorji" ,
 "http://purl.bdrc.io/resource/MW4CZ58532" , "sgo bzhi mdzod lnga'i dpe rnying phyogs bsgrigs/" ,
 "http://purl.bdrc.io/resource/MW1KG17432" , "mtshur phu bla brang /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002433" , "\u0f7cda mi mang spyi mthus lhan khang /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002348" , "su jA bod khyim/" ,
 "http://purl.bdrc.io/resource/MW2PD19201" , "rig 'dzin DAk+ki dbang mo/" ,
 "http://purl.bdrc.io/resource/MW8869" , "zigar drukpa Kargyud Institute" ,
 "http://purl.bdrc.io/resource/MW22250" , "[chos dpal zhing bkra shis chos 'khor gling]" ,
 "http://purl.bdrc.io/resource/MW1NLM2356" , "dga' 'dan bkra shis chos 'phel gling /" ,
 "http://purl.bdrc.io/resource/MW22164" , "qinghai min zu chu ban she" ,
 "http://purl.bdrc.io/resource/MW1AC359" , "si khron dus deb tshogs p/ si khron mi rigs dpe skrun khang /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001426" , "Buddha Educational Foundatuon" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002079" , "The print/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001403" , "The Print" ,
 "http://purl.bdrc.io/resource/MW14376" , "zemey labrang, gaden shartse monastic college" ,
 "http://purl.bdrc.io/resource/MW1CZ2485" , "[zur mang bdud rtsi mthil]" ,
 "http://purl.bdrc.io/resource/MW3CN2098" , "dkar mdzes rdzong gi sa ming las don 'go khrid tsho chung /" ,
 "http://purl.bdrc.io/resource/MW1KG5452" , "kagyud relife and protection committee" ,
 "http://purl.bdrc.io/resource/MW1PD5299" , "[kan su'u zhing chen kan lho khul co ne rdzong u yon lhan khang gi lo rgyus dpyad gzhi'i yig rigs u yon lhan khang]" ,
 "http://purl.bdrc.io/resource/MW1PD45099" , "nub byang mi rigs slob grwa chen mo'i rig gzhung dus deb rtsom sgrig pu'u/" ,
 "http://purl.bdrc.io/resource/MW4CZ58844" , "zhe chen dgon pa" ,
 "http://purl.bdrc.io/resource/MW4CZ58845" , "zhe chen dgon pa" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001626" , "Dzongsar Instittue/" ,
 "http://purl.bdrc.io/resource/MW4CZ57602" , "krung go'i bod rig pa dpe skrn khang /" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002934" , "M.M.Offset Press," ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002976" , "M.M.Offset Press," ,
 "http://purl.bdrc.io/resource/MW3CN22702" , "gnam gshegs dpal 'byor bzang mo'i dgongs rdzogs phyir dpar/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001158" , "se rar/" ,
 "http://purl.bdrc.io/resource/MW29221" , "ke em kri par skrun khang /" ,
 "http://purl.bdrc.io/resource/MW3MS242" , "brag mkhar dhon/" ,
 "http://purl.bdrc.io/resource/MW8LS27154" , "bod brgyud nang bstan zhib dpyod khang /" ,
 "http://purl.bdrc.io/resource/MW1NLM556" , "dcha han bla ma lha khang /" ,
 "http://purl.bdrc.io/resource/MW1KG1400" , "rdzogs chen shrI seng ha" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001501" , "indraprasta press,cbt, new delhi/" ,
 "http://purl.bdrc.io/resource/MW1PD105837" , "si khron dpe skrun tshogs pa/ si khrin mi rigs dpe skrun khang /" ,
 "http://purl.bdrc.io/resource/MW1CZ2381" , "the songtsen library" ,
 "http://purl.bdrc.io/resource/MW00KG09825" , "zhi chen bstan gnyis dar rgyas gling /" ,
 "http://purl.bdrc.io/resource/MW30170" , "[kandro]" ,
 "http://purl.bdrc.io/resource/MW1KG16727" , "drepung loseling school" ,
 "http://purl.bdrc.io/resource/MW2KG761" , "norbu graphics" ,
 "http://purl.bdrc.io/resource/MW1KG116068" , "norbu graphics" ,
 "http://purl.bdrc.io/resource/MW1KG18416" , "intitute of buddhist dialectics" ,
 "http://purl.bdrc.io/resource/MW8LS66630" , "Lama Dawa and Chopal Lama" ,
 "http://purl.bdrc.io/resource/MW00KG07866" , "he, changzhu" ,
 "http://purl.bdrc.io/resource/MW17655" , "calcutta university" ,
 "http://purl.bdrc.io/resource/MW8LS42284" , "bod mi'i sgrig 'dzugs chos rig las khungs/" ,
 "http://purl.bdrc.io/resource/MW1KG9605" , "thamchoe monlam/" ,
 "http://purl.bdrc.io/resource/MW1KG14457" , "kopan library" ,
 "http://purl.bdrc.io/resource/MW22136" , "sherab drimay" ,
 "http://purl.bdrc.io/resource/MW1KG11822" , "sog sprul tA bla rnam rgyal rdo rje/" ,
 "http://purl.bdrc.io/resource/MW1KG12516" , "rum gtegs karma chos sgar/" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001362" , "i shwa puN+ye pa/" ,
 "http://purl.bdrc.io/resource/MW3CN8796" , "The Freedom Press" ,
 "http://purl.bdrc.io/resource/MW1KG91168" , "world buddhist culture trust" ,
 "http://purl.bdrc.io/resource/MW4CZ15384" , "rta rna bla ma" ,
 "http://purl.bdrc.io/resource/MW3CN3087" , "lha sar yar klungs bu rgyud kyi rig gnas brda khyab lte gnas/" ,
 "http://purl.bdrc.io/resource/MW1KG23567" , "the department of education royal government of bhutan" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002232" , "Hero Printers" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001588" , "Printed By Dorjee Tsering" ,
 "http://purl.bdrc.io/resource/MW1KG17434" , "dolmaling nunnery" ,
 "http://purl.bdrc.io/resource/MW1KG4851" , "[b+hir rdzong sar bshad grwa]" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA000212" , "bod gzhung sman rtsis khag" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA001216" , "dpal spungs gsungs rab spar khang /" ,
 "http://purl.bdrc.io/resource/MW30262" , "dkon mchog lha bris dpar las sri zhu khang /" ,
 "http://purl.bdrc.io/resource/MW1KG4282" , "[lho tenzin nyima]" ,
 "http://purl.bdrc.io/resource/MW1KG5507" , "zhwa sgab pa dbang phyug bde ldan gyi dran rten tshogs pa/" ,
 "http://purl.bdrc.io/resource/MW00EGS1017150" , "lelung tulku" ,
 "http://purl.bdrc.io/resource/MW29655" , "lelung tulku" ,
 "http://purl.bdrc.io/resource/MW8LS42258" , "dbus gtsang dam pa chos kyi chol kha'i spyi khyab las khungs/" ,
 "http://purl.bdrc.io/resource/MW29615" , "jiangsu mei shu chu ban she" ,
 "http://purl.bdrc.io/resource/MW1TLMTGA002998" , "ླLakshmi Printing Works, Lal Kaun" ,
 "http://purl.bdrc.io/resource/MW1KG18535" , "snga 'gyur smin gling mdo sngags bshad sgrub chos 'khor nyin byed byed gling /" ,
 "http://purl.bdrc.io/resource/MW6205" , "bkras lhun chos sde tshogs pa/" ,
 "http://purl.bdrc.io/resource/MW23259" , "brag dkar dgon pa/" ,
 "http://purl.bdrc.io/resource/MW3CN17773" , "sa rwa bod kyi dpe skrun khang /" ,
 "http://purl.bdrc.io/resource/MW8LS25443" , "J&K Academy of Art, Culture and Languages" ,
