location_orig,location_new,name_orig,name_new,url
[rong bo],Rongwo,[rong bo dgon chen],[rong bo dgon chen],https://www.tbrc.org/#!rid=W28897
"kawring, gemur, lahul, h.p.",Gemur,tobden tsering,tobden tsering,https://www.tbrc.org/#!rid=W1KG12546
mgo log,Golok,sder nang dgon pa,sder nang dgon pa,https://www.tbrc.org/#!rid=W3MS643
"[distt. kangra, h.p.]",Kangra,"norbulingkha institute, cultural & research centre","norbulingkha institute, cultural & research centre",https://www.tbrc.org/#!rid=W00EGS1017349
"[distt. kangra, h.p.]",Kangra,dpal spungs gsung rab nyams gso khang,dpal spungs gsung rab nyams gso khang,https://www.tbrc.org/#!rid=W1KG3553
dpal spungs gon/,Palpung Monastery,dpal spungs dgon pa/,dpal spungs dgon pa/,https://www.tbrc.org/#!rid=W2PD17419
tA khu re/ sog yul/,tA khu re/ sog yul/,blo gsal kun dga' chos gling /,blo gsal kun dga' chos gling /,https://www.tbrc.org/#!rid=W4CZ302701
"palace monastery, gangtok","palace monastery, gangtok",gonpo tseten,gonpo tseten,https://www.tbrc.org/#!rid=W1KG10163
brag 'go rdzong /,Drakgo County,brag 'go rdzong gi sa ming las don 'go khrid tsho chung /,brag 'go rdzong gi sa ming las don 'go khrid tsho chung /,https://www.tbrc.org/#!rid=W3CN2110
Pe cing,Beijing,Mi rigs Dpe skrun Khang,Mi rigs Dpe skrun Khang,https://www.tbrc.org/#!rid=W19967
東京,東京,東京大学,東京大学,https://www.tbrc.org/#!rid=W1KG16745
東京,東京,国書刊行会,国書刊行会,https://www.tbrc.org/#!rid=W1KG15237
['bo ra?],Bora,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W23633
chu shur rdzong /,Quxu County,yar gsum lhun po rtse/,yar gsum lhun po rtse/,https://www.tbrc.org/#!rid=W4CZ301725
mdzod dge/,Zoige,mdzod dge'i dgon gsar dga' ldan rab rgyas gling /,mdzod dge'i dgon gsar dga' ldan rab rgyas gling /,https://www.tbrc.org/#!rid=W3CN12882
"chauntra, district mandi, h.p.",Chauntra,juchentsang,juchentsang,https://www.tbrc.org/#!rid=W1KG17456
[new york city],New York,[tudeng nima],[tudeng nima],https://www.tbrc.org/#!rid=W29336
gser rta rdzong,Serta County,bla rung slong gling,bla rung slong gling,https://www.tbrc.org/#!rid=W00KG03791
Kyoto,Kyoto,"Rinsen Book Co.,","Rinsen Book Co.,",https://www.tbrc.org/#!rid=W3CN9677
Kyoto,Kyoto,Heirakuji Shoten,Heirakuji Shoten,https://www.tbrc.org/#!rid=W8LS22404
Kyoto,Kyoto,"Rinsen Book Co.,","Rinsen Book Co.,",https://www.tbrc.org/#!rid=W3CN9674
Kyoto,Kyoto,"Rinsen Book Co.,","Rinsen Book Co.,",https://www.tbrc.org/#!rid=W3CN9680
[mtsho lho],Tsholho,gong ba grwa tshang thos bsam dar rgyas gling,gong ba grwa tshang thos bsam dar rgyas gling,https://www.tbrc.org/#!rid=W1KG4218
pdal yul rdzong,Palyul County,kaHthog rgyud sde bshad sgrub nor bu'i lhun po rtsom sgrig khang,kaHthog rgyud sde bshad sgrub nor bu'i lhun po rtsom sgrig khang,https://www.tbrc.org/#!rid=W00KG03984
[dorjeeling],Darjeeling,rdor gling 'brug gsang sngags chos gling dgon/,rdor gling 'brug gsang sngags chos gling dgon/,https://www.tbrc.org/#!rid=W1KG4301
"Hubli, Karnataka State","Hubli, Karnataka State",[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS34835
[rgyal rong /],rgyal rong,jo nang brtse chen mtho slob rtag brtan lnga rig dar rgyas gling /,jo nang brtse chen mtho slob rtag brtan lnga rig dar rgyas gling /,https://www.tbrc.org/#!rid=W1KG5813
halle [saale],Halle (Saale),international institute for tibetan and buddhist studies gmbh,international institute for tibetan and buddhist studies gmbh,https://www.tbrc.org/#!rid=W4CZ33249
dehradun india,Dehradun,sakya monlam fundation,sakya monlam fundation,https://www.tbrc.org/#!rid=W4CZ307967
s. l.,[s.l.],s. n.,s. n.,https://www.tbrc.org/#!rid=W20029
bla rung sgar/,Larung Gar,gser ljongs bla ma rung lnga rig nang bstan slob grwa chen mo /,gser ljongs bla ma rung lnga rig nang bstan slob grwa chen mo /,https://www.tbrc.org/#!rid=W00KG0541
bla rung sgar/,Larung Gar,gser ljongs bla ma rung lnga rig nang bstan slob grwa chen mo/,gser ljongs bla ma rung lnga rig nang bstan slob grwa chen mo/,https://www.tbrc.org/#!rid=W1KG2170
bla rung sgar/,Larung Gar,gser ljongs bla ma rung lnga rig nang bstan slob grwa chen mo/,gser ljongs bla ma rung lnga rig nang bstan slob grwa chen mo/,https://www.tbrc.org/#!rid=W2CZ8024
bla rung sgar/,Larung Gar,mdo smad lnga rig nang bstan slob gling /,mdo smad lnga rig nang bstan slob gling /,https://www.tbrc.org/#!rid=W1KG14517
bla rung sgar/,Larung Gar,gser thang bla rung lnga rig nang bstan slob gling /,gser thang bla rung lnga rig nang bstan slob gling /,https://www.tbrc.org/#!rid=W1KG12625
gelephu,Gelephu,sherub lham press,sherub lham press,https://www.tbrc.org/#!rid=W1KG17421
sde dge rdzongs chen dgon/,Dzogchen Monastery,rdzongs chen dgon/,rdzongs chen dgon/,https://www.tbrc.org/#!rid=W3PD985
shar khum gshong rong spyi dgon kun dga' gling gi sman rtsis slob grwa/,shar khum gshong rong spyi dgon kun dga' gling gi sman rtsis slob grwa/,spyi dgon spyi khyab dge slong ngag dbang phun tshogs/,spyi dgon spyi khyab dge slong ngag dbang phun tshogs/,https://www.tbrc.org/#!rid=W3CN700
[zi ling/],Ziling,[mtsho sngon nang bstan rab mdzes mtshon par tshad yod kung si/],[mtsho sngon nang bstan rab mdzes mtshon par tshad yod kung si/],https://www.tbrc.org/#!rid=W27325
dharamsala h.p. india,Dharamsala,dge rgan 'os sbyong slob grwa/,dge rgan 'os sbyong slob grwa/,https://www.tbrc.org/#!rid=W2CZ8073
dharamsala h.p. india,Dharamsala,bod gzhung shes rig par khang,bod gzhung shes rig par khang,https://www.tbrc.org/#!rid=W2CZ8074
dharamsala h.p. india,Dharamsala,bod gzhung shes rig par khang,bod gzhung shes rig par khang,https://www.tbrc.org/#!rid=W2CZ8075
"clement town, dehra",Clement Town,nyingmapa mahabuddha vihara,nyingmapa mahabuddha vihara,https://www.tbrc.org/#!rid=W20425
lumbini,Lumbini,lumbini international research institute,lumbini international research institute,https://www.tbrc.org/#!rid=W1KG14967
[kalimpong],Kalimpong,[bdud 'joms rin po che],[bdud 'joms rin po che],https://www.tbrc.org/#!rid=W26741
[kalimpong],Kalimpong,ka sbug bod yig me long par khang,ka sbug bod yig me long par khang,https://www.tbrc.org/#!rid=W1KG4460
kan su'u,Gansu,kan lho'i lo rgyus dpyad gzhi'i yig rigs cus/,kan lho'i lo rgyus dpyad gzhi'i yig rigs cus/,https://www.tbrc.org/#!rid=W1GS49915
wA rA Na sI,Varanasi,bi dyA dpe mdzod khang,bi dyA dpe mdzod khang,https://www.tbrc.org/#!rid=W1KG6291
"khajuhee, sarnath",Khajuhi,vajra vidya library,vajra vidya library,https://www.tbrc.org/#!rid=W1KG4449
lha sa zhol/,Zhol Village,gnam bskos dga' ba brgya ldan pho brang che/,gnam bskos dga' ba brgya ldan pho brang che/,https://www.tbrc.org/#!rid=W3CN691
"nemo, ladakh",Nemo,tshul-khrims-'jam-dbyangs,tshul-khrims-'jam-dbyangs,https://www.tbrc.org/#!rid=W27610
"mussoorie, u.p.",Mussoorie,jamyang,jamyang,https://www.tbrc.org/#!rid=W1KG13106
[thim phu],Thimphu,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W29550
[thim phu],Thimphu,[kunzang tobgyel and mani dorji],[kunzang tobgyel and mani dorji],https://www.tbrc.org/#!rid=W1CZ2515
[thim phu],Thimphu,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W29203
"bangalore, k.s.",Bangalore,dud 'gro'i rang dbang tshogs chung /,dud 'gro'i rang dbang tshogs chung /,https://www.tbrc.org/#!rid=W1KG18428
khrin tu'u/,Chengdu,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang/,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang/,https://www.tbrc.org/#!rid=W1KG6161
khrin tu'u/,Chengdu,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang /,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG6160
reb gong /,Rebkong,gangs can skal bzang dpe tshogs 'phrul par khang /,gangs can skal bzang dpe tshogs 'phrul par khang /,https://www.tbrc.org/#!rid=W21781
"bylakuppa, karnataka",Bylakuppe,ngagyur nyingma institute,ngagyur nyingma institute,https://www.tbrc.org/#!rid=W1KG3818
"bylakuppa, karnataka",Bylakuppe,ngagyur nyingma institute,ngagyur nyingma institute,https://www.tbrc.org/#!rid=W1KG3816
"bylakuppa, karnataka",Bylakuppe,bkras lhun dpe mdzod khang,bkras lhun dpe mdzod khang,https://www.tbrc.org/#!rid=W1KG4950
"calcutta, w.b.",Kolkata,the asiatic society,the asiatic society,https://www.tbrc.org/#!rid=W1KG15453
[gser rta],Serta,gser thar lnga rig nang bstan slob gling,gser thar lnga rig nang bstan slob gling,https://www.tbrc.org/#!rid=W1PD108006
[gser rta],Serta,bla rung sgar/,bla rung sgar/,https://www.tbrc.org/#!rid=W00EGS1017033
japan,Japan,otani universty,otani universty,https://www.tbrc.org/#!rid=W3CN1094
[se ra smad],Serame,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG1645
"rajpur, dehradun, u.a.",Rajpur,sa skya'i rtsom rig dus deb/,sa skya'i rtsom rig dus deb/,https://www.tbrc.org/#!rid=W1KG17438
"[bylakuppe}, karnataka",Bylakuppe,namdroling monastic jr. high school,namdroling monastic jr. high school,https://www.tbrc.org/#!rid=W29665
"gangtok, sikkim and dharamsala, h.p.",Gangtok & Dharamsala,"jointly by namgyal institute of tibetology, deorali, gangtok and amnye machen institute, dharamsala, h.p.","jointly by namgyal institute of tibetology, deorali, gangtok and amnye machen institute, dharamsala, h.p.",https://www.tbrc.org/#!rid=W1KG818
"gangtok, sikkim and dharamsala, h.p.",Gangtok & Dharamsala,"jointly by namgyal institute of tibetology, deorali, gangtok and amnye machen institute, dharamsala, h.p.","jointly by namgyal institute of tibetology, deorali, gangtok and amnye machen institute, dharamsala, h.p.",https://www.tbrc.org/#!rid=W1KG819
lha sa／,Lhasa,bod ljongs mi dmangs dpe skrun khang /,bod ljongs mi dmangs dpe skrun khang /,https://www.tbrc.org/#!rid=W29201
"Dharamsala, h.p.",Dharamsala,bod gzhung sman rtsis khang /,bod gzhung sman rtsis khang /,https://www.tbrc.org/#!rid=W3JT13431
"Dharamsala, h.p.",Dharamsala,Tibetan Medical & Astro Institute,Tibetan Medical & Astro Institute,https://www.tbrc.org/#!rid=W3JT13436
gser rta rdzong /,Serta County,gser thang bla rung lnga rig nang bstan slob gling /,gser thang bla rung lnga rig nang bstan slob gling /,https://www.tbrc.org/#!rid=W3CN4341
gser rta rdzong /,Serta County,gser thang bla rung lnga rig nang bstan slob gling /,gser thang bla rung lnga rig nang bstan slob gling /,https://www.tbrc.org/#!rid=W3CN3436
gser rta rdzong /,Serta County,gser thang bla rung lnga rig nang bstan slob gling /,gser thang bla rung lnga rig nang bstan slob gling /,https://www.tbrc.org/#!rid=W3CN4633
"santiniketan, w.b.","santiniketan, w.b.",c. r. lama,c. r. lama,https://www.tbrc.org/#!rid=W1KG10777
"santiniketan, w.b.","santiniketan, w.b.",[c. r. lama],[c. r. lama],https://www.tbrc.org/#!rid=W1KG9670
ལྷ་ས།,Lhasa,པར་པ་དཔལ་ལྡན་དང་བྲག་གཡབ་དགེ་སྦྱོང་བློ་བཟང་བརྩོན་འགྲུས།,པར་པ་དཔལ་ལྡན་དང་བྲག་གཡབ་དགེ་སྦྱོང་བློ་བཟང་བརྩོན་འགྲུས།,https://www.tbrc.org/#!rid=W1KG11756
[mang yul gung thang],Gungthang,zhang blon dri med bsam 'grub rdo rje dang rgyal mo kun dga' bu khrid/,zhang blon dri med bsam 'grub rdo rje dang rgyal mo kun dga' bu khrid/,https://www.tbrc.org/#!rid=W4CZ45306
[rdza chu kha?],Dzachuka,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W30367
bkra shis lhun po,Tashi Lhunpo,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W2872
bkra shis lhun po,Tashi Lhunpo,bkra shis lhun po'i gzhung,bkra shis lhun po'i gzhung,https://www.tbrc.org/#!rid=W3572
]s.l.],[s.l.],[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS18392
lha sa grong khyer/,Lhasa,bod ljongs nyen re'i tshags par khang,bod ljongs nyen re'i tshags par khang,https://www.tbrc.org/#!rid=W1KG3365
[mtsho sngon],Qinghai,kan lho bod rigs rang skyong khul rtsom sgyur cu'u,kan lho bod rigs rang skyong khul rtsom sgyur cu'u,https://www.tbrc.org/#!rid=W24697
[mtsho sngon],Qinghai,[mtsho sngon bod rigs zhib 'jug tshogs pa],[mtsho sngon bod rigs zhib 'jug tshogs pa],https://www.tbrc.org/#!rid=W1GS44552
[mtsho sngon],Qinghai,mtsho sngon nang bstan rig gnas sgyu rtsal zhabs zhu lte gnas zhabs zhu khang,mtsho sngon nang bstan rig gnas sgyu rtsal zhabs zhu lte gnas zhabs zhu khang,https://www.tbrc.org/#!rid=W00EGS1017147
[mtsho sngon],Qinghai,mtsho sngon nang bstan rig gnas sgyu rtsal zhabs zhus lte gnas zhabs zhu khang],mtsho sngon nang bstan rig gnas sgyu rtsal zhabs zhus lte gnas zhabs zhu khang],https://www.tbrc.org/#!rid=W00EGS1016927
马尔康,马尔康,阿坝州地名办公室编印,阿坝州地名办公室编印,https://www.tbrc.org/#!rid=W2PD16796
len kro'u/,Lanzhou,len kro'u rdo sku lung brag yer bsam gtan gling nang bstan dpe rnying 'tshol bsdu khang /,len kro'u rdo sku lung brag yer bsam gtan gling nang bstan dpe rnying 'tshol bsdu khang /,https://www.tbrc.org/#!rid=W3MS856
"bir. distt. kangra, h.p.",Bir,tsondu senghe yorey tsang,tsondu senghe yorey tsang,https://www.tbrc.org/#!rid=W00EGS1017004
[dpal spungs],Palpung,[thub bstan chos 'khor gling],[thub bstan chos 'khor gling],https://www.tbrc.org/#!rid=W1CZ913
"manduwala, dehra dun/",Manduwala,pal ewan chodan ngorpa centre,pal ewan chodan ngorpa centre,https://www.tbrc.org/#!rid=W8469
"bylakuppe, mysore distt., karnataka",Bylakuppe,ser smad dpe mdzod khang,ser smad dpe mdzod khang,https://www.tbrc.org/#!rid=W4CZ299959
"bylakuppe, mysore distt., karnataka",Bylakuppe,ser smad dpe mdzod khang,ser smad dpe mdzod khang,https://www.tbrc.org/#!rid=W4CZ299960
"bylakuppe, mysore distt., karnataka",Bylakuppe,ser smad dpe mdzod khang,ser smad dpe mdzod khang,https://www.tbrc.org/#!rid=W1CZ2258
"bylakuppe, mysore distt., karnataka",Bylakuppe,ser smad dpe mdzod khang nas dpar bskrun zhus/,ser smad dpe mdzod khang nas dpar bskrun zhus/,https://www.tbrc.org/#!rid=W00EGS1017325
rdzogs chen dgon/,Dzogchen Monastery,rdzogs chen dgon/,rdzogs chen dgon/,https://www.tbrc.org/#!rid=W1KG12199
rdzogs chen dgon/,Dzogchen Monastery,rdzogs chen shrI seng /,rdzogs chen shrI seng /,https://www.tbrc.org/#!rid=W2PD17461
sde dge rdzogs chen/,Dzogchen,rdzogs chen dgon/,rdzogs chen dgon/,https://www.tbrc.org/#!rid=W1KG12171
sde dge rdzogs chen/,Dzogchen,rdzogs chen dgon/,rdzogs chen dgon/,https://www.tbrc.org/#!rid=W1KG12203
sde dge rdzogs chen/,Dzogchen,rdzogs chen dgon/,rdzogs chen dgon/,https://www.tbrc.org/#!rid=W1KG12196
a mdo/,Amdo,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W4CZ74175
a mdo/,Amdo,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W4CZ74191
khreng tu'u/,Chengdu,si khron mi rigs dpe skrun khang /,si khron mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W20577
khreng tu'u/,Chengdu,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang/,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang/,https://www.tbrc.org/#!rid=W1KG8478
khreng tu'u/,Chengdu,si khron mi rigs dpe skrun khang /,si khron mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1KG10155
khreng tu'u/,Chengdu,si khron mi rigs dpe skrun khang /,si khron mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W18598
khreng tu'u/,Chengdu,si khron dpe skrun tshogs pa/_si khron mi rigs dpe skrun khang /,si khron dpe skrun tshogs pa/_si khron mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1PD83977
khreng tu'u/,Chengdu,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang /,si khron dpe skrun tshogs pa/ si khron mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W1PD133167
Wien,Wien,"arbeitskreis fur tibetische und buddhistische studien, universitat wien","arbeitskreis fur tibetische und buddhistische studien, universitat wien",https://www.tbrc.org/#!rid=W1KG16736
Wien,Wien,"arbeitskreis fur tibetische und buddhistische studien, universitat wien","arbeitskreis fur tibetische und buddhistische studien, universitat wien",https://www.tbrc.org/#!rid=W1KG16738
Wien,Wien,"arbeitskreis fur tibetische und buddhistische studien, universitat wien","arbeitskreis fur tibetische und buddhistische studien, universitat wien",https://www.tbrc.org/#!rid=W1KG16734
Wien,Wien,"arbeitskreis fur tibetische und buddhistische studien, universitat wien","arbeitskreis fur tibetische und buddhistische studien, universitat wien",https://www.tbrc.org/#!rid=W1KG16735
Wien,Wien,"arbeitskreis fur tibetische und buddhistische studien, universitat wien","arbeitskreis fur tibetische und buddhistische studien, universitat wien",https://www.tbrc.org/#!rid=W1KG16737
"darjeeling, w.b.",Darjeeling,kargyud sungrab nyamso khang,kargyud sungrab nyamso khang,https://www.tbrc.org/#!rid=W21141
"darjeeling, w.b.",Darjeeling,kargyud sungrab nyamso khang,kargyud sungrab nyamso khang,https://www.tbrc.org/#!rid=W1KG2230
"dolanji, p.o. ochghat",Dolanji,"distributors, tibetan bonpo monastic centre","distributors, tibetan bonpo monastic centre",https://www.tbrc.org/#!rid=W20509
"[upper dharamsala, dist. kagngra, h.p.]",Dharamsala,bzhugs sgar kir+ti'i byes pa grwa shang gi chos mtho'i bod kyi rig gnas slob gnyer khang nas 'grems spel byas,bzhugs sgar kir+ti'i byes pa grwa shang gi chos mtho'i bod kyi rig gnas slob gnyer khang nas 'grems spel byas,https://www.tbrc.org/#!rid=W00EGS1017328
"byllakuppe, mysore, india",Bylakuppe,pema norbu rinpoche,pema norbu rinpoche,https://www.tbrc.org/#!rid=W27912
dorjeeling,Darjeeling,'brug sgar dpe mdzod khang,'brug sgar dpe mdzod khang,https://www.tbrc.org/#!rid=W1KG2763
"sonada, darjeeling, w.b.",Sonada,ringrik and konchhog lhadrepa,ringrik and konchhog lhadrepa,https://www.tbrc.org/#!rid=W1KG12667
"sonada, darjeeling, w.b.",Sonada,kochhog lhadrepa,kochhog lhadrepa,https://www.tbrc.org/#!rid=W1KG8823
"sonada, darjeeling, w.b.",Sonada,konchhog lhadrepa,konchhog lhadrepa,https://www.tbrc.org/#!rid=W27913
"sonada, darjeeling, w.b.",Sonada,konchhog lhadrepa,konchhog lhadrepa,https://www.tbrc.org/#!rid=W27597
"Punakha, Bhutan","Punakha, Bhutan",Council for Ecclesiastical Affairs,Council for Ecclesiastical Affairs,https://www.tbrc.org/#!rid=W8LS20915
gcan tsha rdzong,Jainca County,kha sgang o bso bkra shis chos rdzong,kha sgang o bso bkra shis chos rdzong,https://www.tbrc.org/#!rid=W2CZ7903
"ladakh, leh",Leh,gelong jamyang,gelong jamyang,https://www.tbrc.org/#!rid=W1KG5965
[zi ling/],Ziling,mtsho sngon mi rigs dpe skrun khang /,mtsho sngon mi rigs dpe skrun khang /,https://www.tbrc.org/#!rid=W14133
"tibetan colony, mundgod, karnataka","Tibetan Colony, Mundgod",kesang thabkhes,kesang thabkhes,https://www.tbrc.org/#!rid=W1KG21227
bal yul/,Nepal,hi mA la ya'i rnga sgra/,hi mA la ya'i rnga sgra/,https://www.tbrc.org/#!rid=W1KG18419
北京市西城区文津街7号,北京市西城区文津街7号,管家图书馆出版社,管家图书馆出版社,https://www.tbrc.org/#!rid=W1KG22580
"Kathamandu, Nepal",Kathmandu,Phuntsok Choling,Phuntsok Choling,https://www.tbrc.org/#!rid=W8LS20722
[sde dge/],Derge,[sde dge par khang chen mo/],[sde dge par khang chen mo/],https://www.tbrc.org/#!rid=W30532
"Mundgod, Karnataka State India",Mundgod,Drepoung Gomang Library,Drepoung Gomang Library,https://www.tbrc.org/#!rid=W3CN9717
"leh, ladhakh",Leh,ladakh ecological development group,ladakh ecological development group,https://www.tbrc.org/#!rid=W1KG22125
/khren tu'u/,Chengdu,si khron bod yig dpe rnying bsdu sgrig khang,si khron bod yig dpe rnying bsdu sgrig khang,https://www.tbrc.org/#!rid=W3CN7889
gelegphu,Gelephu,sherub lham press,sherub lham press,https://www.tbrc.org/#!rid=W29215
[ lha sa],Lhasa,[s. n.],[s. n.],https://www.tbrc.org/#!rid=W2CZ6600
"dharamsala, distt. kangra, h.p.",Dharamsala,bod kyi dus bab/,bod kyi dus bab/,https://www.tbrc.org/#!rid=W00EGS1016988
"dharamsala, distt. kangra, h.p.",Dharamsala,bod kyi gzhon nu'i nang chos mthun tshogs nas par 'grems zhus/,bod kyi gzhon nu'i nang chos mthun tshogs nas par 'grems zhus/,https://www.tbrc.org/#!rid=W00EGS1017341
"dharamsala, distt. kangra, h.p.",Dharamsala,bod kyi dus bab/,bod kyi dus bab/,https://www.tbrc.org/#!rid=W00EGS1016925
"dharamsala, distt. kangra, h.p.",Dharamsala,bod kyi dus bab gsar khang gis par skrun zhus/,bod kyi dus bab gsar khang gis par skrun zhus/,https://www.tbrc.org/#!rid=W00EGS1017037
[china],China,[bzod pa],[bzod pa],https://www.tbrc.org/#!rid=W28830
[china],China,gling lnga brda sbyor dpe skrun khang,gling lnga brda sbyor dpe skrun khang,https://www.tbrc.org/#!rid=W1CZ2278
rnga pa/,Ngaba,rnga yul kir+ti'i dgon dpe mdzod khang /,rnga yul kir+ti'i dgon dpe mdzod khang /,https://www.tbrc.org/#!rid=W3CN5929
rnga pa/,Ngaba,rme ba dgon chen/,rme ba dgon chen/,https://www.tbrc.org/#!rid=W3CN489
rnga pa/,Ngaba,rme ba dgon chen/,rme ba dgon chen/,https://www.tbrc.org/#!rid=W3CN488
"shimla, h.p.",Shimla,jonang takten phuntsok choeling cultural society,jonang takten phuntsok choeling cultural society,https://www.tbrc.org/#!rid=W1KG13766
Paro,Paro,lama ngodrup and sherab drimey,lama ngodrup and sherab drimey,https://www.tbrc.org/#!rid=W2CZ6751
Thim phu/,Thimphu,skal bzang gzhan phan/,skal bzang gzhan phan/,https://www.tbrc.org/#!rid=W8LS25041
[dga' ldan ],Ganden,[dga' tsha dge zur thub bstan dang dge blo bzang phun tshogs ],[dga' tsha dge zur thub bstan dang dge blo bzang phun tshogs ],https://www.tbrc.org/#!rid=W1KG22380
khams/,Kham,khams gu ru'i stong dbang chen mo'i dge skul khang gis spel/,khams gu ru'i stong dbang chen mo'i dge skul khang gis spel/,https://www.tbrc.org/#!rid=W3CN5484
sku 'bum monastery,Kubum Monastery,sku 'bum byams pa gling par khang,sku 'bum byams pa gling par khang,https://www.tbrc.org/#!rid=W23693
sku 'bum monastery,Kubum Monastery,sku 'bum byams pa gling par khang,sku 'bum byams pa gling par khang,https://www.tbrc.org/#!rid=W23692
"[darjeeling, w.b.]",Darjeeling,[thubten sangag choeling monastery],[thubten sangag choeling monastery],https://www.tbrc.org/#!rid=W00KG09767
shang kang,zhang kang,shang kang then mA par skrun khang,shang kang then mA par skrun khang,https://www.tbrc.org/#!rid=W22354
"bir, distt. kangra,",Bir,d. tsondu senghe,d. tsondu senghe,https://www.tbrc.org/#!rid=W21554
"bir, distt. kangra,",Bir,tulku pema lodoe,tulku pema lodoe,https://www.tbrc.org/#!rid=W21576
"bir, distt. kangra,",Bir,d. tsondu sengge,d. tsondu sengge,https://www.tbrc.org/#!rid=W19702
ser rta/,Serta,bla rung theg gsum chos gling /,bla rung theg gsum chos gling /,https://www.tbrc.org/#!rid=W8LS18234
ulaanbaatar,Ulaanbaatar,r. byambaa,r. byambaa,https://www.tbrc.org/#!rid=W1KG23817
ulaanbaatar,Ulaanbaatar,ulsyn khėvlėl,ulsyn khėvlėl,https://www.tbrc.org/#!rid=W1PD95802
ulaanbaatar,Ulaanbaatar,ulsyn khevleliĭn gazar,ulsyn khevleliĭn gazar,https://www.tbrc.org/#!rid=W1PD95805
ulaanbaatar,Ulaanbaatar,"shinzhlėkh ukhaan, dėėd bolovsrolyn khurėėlėngiĭn ėrdėm shinzhilgėėniĭ khėvlėliĭn gazar","shinzhlėkh ukhaan, dėėd bolovsrolyn khurėėlėngiĭn ėrdėm shinzhilgėėniĭ khėvlėliĭn gazar",https://www.tbrc.org/#!rid=W1KG3849
zhe chen dgon/,zhe chen dgon/,khams zhe chen bstan gnyis dar rgyas gling /,khams zhe chen bstan gnyis dar rgyas gling /,https://www.tbrc.org/#!rid=W1PD133163
d+ha ram sA la/,Dharamsala,bod kyi dpe mdzod khang /,bod kyi dpe mdzod khang /,https://www.tbrc.org/#!rid=W1KG16002
西藏,西藏,西藏人民出版社,西藏人民出版社,https://www.tbrc.org/#!rid=W2PD17636
西藏,西藏,西藏人民出版社,西藏人民出版社,https://www.tbrc.org/#!rid=W1PD137874
西藏,西藏,西藏人民出版社,西藏人民出版社,https://www.tbrc.org/#!rid=W2PD17635
nang sog,Inner Mongolia,chu ka ne'u mtsho gsum/,chu ka ne'u mtsho gsum/,https://www.tbrc.org/#!rid=W4CZ74505
la dwags he mi/,Hemis,byang chub chos gling,byang chub chos gling,https://www.tbrc.org/#!rid=W2CZ5991
[sde dge/],Derge,[sde dge par khang /],[sde dge par khang /],https://www.tbrc.org/#!rid=W10321
[sde dge/],Derge,[sde dge par khang /],[sde dge par khang /],https://www.tbrc.org/#!rid=W10331
d+hi li/,Delhi,bod kyi gtsug lag zhib dpyod khang /,bod kyi gtsug lag zhib dpyod khang /,https://www.tbrc.org/#!rid=W3CN9314
dha ram sa la,Dharamsala,a myes rma chen bod kyi zhib 'jug khang,a myes rma chen bod kyi zhib 'jug khang,https://www.tbrc.org/#!rid=W00KG03658
dha ram sa la,Dharamsala,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W21726
Leipzig,Leipzig,Bei Karl Tauchnitz,Bei Karl Tauchnitz,https://www.tbrc.org/#!rid=W3JT13626
Leipzig,Leipzig,Bei Karl Tauchnitz,Bei Karl Tauchnitz,https://www.tbrc.org/#!rid=W3JT13608
"Dharamsala, H.P.",Dharamsala,Library of Tibetan Works & Archives,Library of Tibetan Works & Archives,https://www.tbrc.org/#!rid=W00KG09663
"Dharamsala, H.P.",Dharamsala,Kirti Monastery,Kirti Monastery,https://www.tbrc.org/#!rid=W3CN10596
o rgyan smin grol gling /,Mindroling,'gyur med ye shes rdo rje/,'gyur med ye shes rdo rje/,https://www.tbrc.org/#!rid=W1KG12310
[rdo rje gdan],Bodhgaya,bka' brgyud sang+g+ha smon lam chen mo,bka' brgyud sang+g+ha smon lam chen mo,https://www.tbrc.org/#!rid=W1KG3409
