location_orig,GID,name_orig,name_new,url
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3CN501
[s.l.],UNKNOWN_Place,[bkra shis chos spel grwa tshang],[bkra shis chos spel grwa tshang],https://www.tbrc.org/#!rid=W1KG1625
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG12431
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS32603
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS16515
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS29347
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS17845
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W2PD17503
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3CN12957
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS20132
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS16519
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS31535
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS32733
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS25036
[s.l.],UNKNOWN_Place,dpal ya chen o rgyan bsam gtan gling /,dpal ya chen o rgyan bsam gtan gling /,https://www.tbrc.org/#!rid=W2PD19198
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS19894
[s.l.],UNKNOWN_Place,mngon dga' rig gnas slob gling nas/,mngon dga' rig gnas slob gling nas/,https://www.tbrc.org/#!rid=W3CN5147
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1CZ1048
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS16035
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG1626
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3JT13690
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W2PD17509
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1CZ1045
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3CN4081
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG10776
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS16039
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1CZ1188
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG8929
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS19637
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG23599
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3MS502
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS19766
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W4PD5020
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W00KG02680
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3CN1589
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W29152
[s.l.],UNKNOWN_Place,sa skya'i dpe rnying bsdu sgrig khang /,sa skya'i dpe rnying bsdu sgrig khang /,https://www.tbrc.org/#!rid=W4CZ57142
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS29341
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS19284
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG9288
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS20008
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG5812
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG89126
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W4CZ307422
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W4CZ307423
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS17721
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS32728
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS17720
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS32729
[s.l.],UNKNOWN_Place,dbyig gnyen/,dbyig gnyen/,https://www.tbrc.org/#!rid=W1KG26277
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG3814
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W2PD17096
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS16527
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS31544
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W15654
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W00KG03958
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3CN7534
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W4CZ307408
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3CN7668
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3PD885
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS15812
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3CN2635
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3CN4065
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG22442
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W4PD2188
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS15942
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W2PD19491
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS16048
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS17112
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3CN2639
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W2CZ7894
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS26117
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG22446
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W2CZ7896
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3PD890
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3CN1572
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1CZ1198
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS18312
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1CZ1061
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1CZ1194
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG22581
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS32609
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG12109
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS19296
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W2PD19980
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W4CZ307410
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG23033
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1EE22
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS32738
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS32606
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS29225
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS31182
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3CN745
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1EE24
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG23031
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS16534
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W4CZ301800
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG14630
[s.l.],UNKNOWN_Place,dam chos zla bas bsgrigs/,dam chos zla bas bsgrigs/,https://www.tbrc.org/#!rid=W3CN4059
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS31423
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W00KG02749
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3MS474
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W00KG02613
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS15951
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS20021
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS16055
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3CN4054
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1PD45096
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG9302
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG9305
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS31422
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3CN4051
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS17256
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS17255
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS17122
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG16673
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG23048
[s.l.],UNKNOWN_Place,dka' bcu ngag dbang lhun grub/,dka' bcu ngag dbang lhun grub/,https://www.tbrc.org/#!rid=W3CN1560
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG12713
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1CZ1077
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1CZ1076
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG9310
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG18324
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG2144
[s.l.],UNKNOWN_Place,dpal ya chen o rgyan bsam gtan gling /,dpal ya chen o rgyan bsam gtan gling /,https://www.tbrc.org/#!rid=W3CN5390
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1GS56169
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG18323
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG3830
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG23041
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS17741
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG18320
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG23046
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS31419
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3CN2890
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS31192
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS16548
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS29368
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3CN14289
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG13686
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3CN9074
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1CZ1302
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W14345
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS32639
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3CN2391
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG1655
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS15832
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS26132
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1PD45088
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS16195
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG2851
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W4CZ24513
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG12709
[s.l.],UNKNOWN_Place,gsung 'bum rtsom sgrig tsho chung,gsung 'bum rtsom sgrig tsho chung,https://www.tbrc.org/#!rid=W00KG03846
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS15969
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W00KG03845
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS18333
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS16198
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS16064
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3CN1545
[s.l.],UNKNOWN_Place,[li jiang ],[li jiang ],https://www.tbrc.org/#!rid=W4PD3142
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG12707
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W00KG01587
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS16908
[s.l.],UNKNOWN_Place,sgrub brgyud shes rig nyams gso khang /,sgrub brgyud shes rig nyams gso khang /,https://www.tbrc.org/#!rid=W1KG12969
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W4CZ74201
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W00KG01585
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W4CZ74202
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG18314
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3CN1554
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3CN2886
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3CN2883
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3CN1685
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1PD127393
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS29377
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG10431
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS16428
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1CZ1307
[s.l.],UNKNOWN_Place,dkar mdzes nang chos gnyer khang /,dkar mdzes nang chos gnyer khang /,https://www.tbrc.org/#!rid=W2PD17431
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS16425
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG12211
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3CN5102
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3CN4037
[s.l.],UNKNOWN_Place,dpal chen o rgyan bsam gtan gling /,dpal chen o rgyan bsam gtan gling /,https://www.tbrc.org/#!rid=W3CN5367
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS30994
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1CZ1313
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS20048
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3CN4035
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS31314
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3CN14295
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS32779
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W4CZ58736
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS32778
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS16073
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS15975
[s.l.],UNKNOWN_Place,karma legs bshad gling gi bshad grwa/,karma legs bshad gling gi bshad grwa/,https://www.tbrc.org/#!rid=W2PD20320
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W2PD17548
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W2PD19200
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W00KG02638
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG22477
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS19676
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS15847
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS17143
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS32643
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W26447
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3CN1539
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG12957
[s.l.],UNKNOWN_Place,khal kha'i chos rgyal chen po khe waM an b+han sen no yon mchog nas mthun rkyen gya nom stal nas dpar/,khal kha'i chos rgyal chen po khe waM an b+han sen no yon mchog nas mthun rkyen gya nom stal nas dpar/,https://www.tbrc.org/#!rid=W3CN4033
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG15935
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3PD894
[s.l.],UNKNOWN_Place,[bkra shis lhun grub chos grwa],[bkra shis lhun grub chos grwa],https://www.tbrc.org/#!rid=W29191
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3CN2868
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS29380
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG22482
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3CN8221
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1EE39
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG12956
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG11759
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1GS135873
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS16698
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3CN1542
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS19547
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG21020
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1CZ1097
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3CN2388
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS29389
[s.l.],UNKNOWN_Place,rnam rgyal dpal 'byor/ gnyal rong paN chen/,rnam rgyal dpal 'byor/ gnyal rong paN chen/,https://www.tbrc.org/#!rid=W3CN715
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS17500
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1CZ1092
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3CN7505
[s.l.],UNKNOWN_Place,sle lung bla brang /,sle lung bla brang /,https://www.tbrc.org/#!rid=W1CZ2512
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1PD133153
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W4PD1367
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W4PD1388
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS19906
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS19909
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG10728
[s.l.],UNKNOWN_Place,bstan 'dzin chos 'phel skal bzang sgrol dkar/,bstan 'dzin chos 'phel skal bzang sgrol dkar/,https://www.tbrc.org/#!rid=W3CN2373
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W4PD1382
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS31329
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W4CZ302378
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W00KG01643
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS17156
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS32654
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS29758
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS17155
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W00KG01642
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W1KG15881
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS17020
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W3CN14309
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W00KG01640
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS32651
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS18353
[s.l.],UNKNOWN_Place,khro khyung bla brang /,khro khyung bla brang /,https://www.tbrc.org/#!rid=W8LS16926
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS17770
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS32781
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS25435
[s.l.],UNKNOWN_Place,[s.n.],[s.n.],https://www.tbrc.org/#!rid=W8LS16443
